SA1_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
80104103614,13,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,7,5,0,0,0,0,0,15,0,0,4,4,0,5,0,0,0,10,0,0,8,5,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,10,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,0,0,0,0,6,16,11,27,33,16,12,13,0,0,127,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6
80104103615,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,4,0,5,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,14,0,3,4,7,0,0,0,0,0,16,0,0,9,5,0,0,0,0,0,22,0,0,3,7,4,3,0,0,0,19,0,0,8,26,22,0,0,0,0,53,0,0,3,10,8,6,0,0,0,17,0,0,0,15,7,0,0,0,0,20,0,0,3,0,0,0,0,0,0,3,10,14,47,73,41,11,5,3,0,207,4,0,6,4,0,0,0,0,0,8,8,0,3,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,10
80104103616,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,9,0,0,0,4,3,0,6,0,0,9,0,0,5,8,3,0,0,0,0,17,0,7,8,3,4,0,5,0,0,20,0,0,8,12,5,4,0,0,0,21,0,0,6,12,0,0,0,0,0,19,0,0,17,18,7,11,0,0,0,47,0,0,0,0,3,0,0,0,0,8,0,0,0,7,9,0,0,0,0,15,0,0,3,0,0,3,3,0,0,8,17,17,34,62,37,20,19,0,0,209,12,0,0,0,0,3,0,0,0,18,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
80104103617,5,0,0,0,0,5,3,0,0,17,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,6,0,7,0,0,0,0,14,0,0,6,3,0,0,0,0,0,15,0,4,9,3,5,0,0,0,0,18,0,0,3,5,4,0,0,0,0,10,0,0,0,7,3,0,0,0,0,8,0,0,10,10,6,0,0,0,0,27,0,0,0,5,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,11,5,32,43,26,10,4,3,0,146,6,0,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3
80104103618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,4,23,8,4,3,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103702,5,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,9,0,0,9,6,0,3,0,0,0,19,0,3,5,0,0,0,0,0,0,7,0,0,7,3,0,0,0,0,0,14,0,0,5,4,0,3,0,0,0,13,0,0,4,15,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,5,0,0,0,5,10,19,39,41,17,10,9,0,0,136,4,0,3,5,0,3,4,0,0,14,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
80104103703,4,3,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,0,6,0,6,8,0,0,0,0,0,0,11,0,0,6,0,3,0,0,0,0,14,0,5,12,6,5,0,0,0,0,27,0,0,15,5,3,0,0,0,0,22,0,0,6,0,3,0,0,0,0,13,0,0,3,12,8,3,0,0,0,31,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,9,0,0,6,3,0,0,0,0,0,8,7,17,63,43,28,8,3,0,0,180,5,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,9
80104103704,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,11,0,4,9,0,4,0,0,0,0,16,0,0,4,0,0,0,0,0,0,15,0,0,6,0,4,0,0,0,0,12,0,0,5,16,16,7,0,0,0,41,0,0,3,3,5,3,0,0,0,12,0,0,0,17,7,3,0,0,0,24,0,0,3,0,0,0,0,0,0,4,14,13,36,45,38,16,11,6,0,167,6,0,3,0,4,4,3,0,0,23,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8
80104103705,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,3,0,5,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,5,5,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,7,31,13,9,6,9,6,0,78,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
80104103706,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,3,3,6,0,0,0,0,14,0,0,5,9,10,5,0,0,0,38,0,0,0,0,0,3,0,0,0,4,0,0,0,8,5,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,12,4,21,33,24,16,5,0,0,105,4,0,4,8,0,3,0,0,0,13,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
80104103707,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,11,0,0,4,6,0,0,0,0,0,8,0,0,6,5,0,0,0,0,0,12,0,0,7,8,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,10,0,0,7,7,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,51,37,8,5,4,0,0,115,0,0,0,6,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
80104103708,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,10,0,0,10,4,0,5,0,0,0,11,0,0,8,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,8,0,0,7,3,0,3,0,0,0,17,0,0,7,12,14,10,0,0,0,48,0,0,0,3,0,3,0,0,0,8,0,0,5,9,6,0,0,0,0,18,0,0,0,0,4,0,0,0,0,4,8,7,37,45,39,25,5,3,0,174,8,0,5,4,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,9
80104103709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103710,4,0,0,0,0,4,0,3,0,17,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,8,3,3,0,0,0,0,16,0,0,0,7,0,0,0,0,0,8,0,0,3,6,0,0,0,0,0,8,0,0,0,14,3,0,0,0,0,23,0,0,7,20,11,5,0,0,0,41,0,0,0,7,0,0,0,0,0,10,0,0,0,12,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,3,41,69,24,12,5,3,0,168,4,0,0,8,3,0,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
80104103711,12,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,13,0,0,9,8,9,0,0,0,0,25,0,4,6,0,8,0,0,0,0,20,0,0,11,11,0,0,0,0,0,27,0,0,5,3,5,0,0,0,0,12,0,0,9,25,9,6,0,0,0,49,0,0,5,5,3,0,0,0,0,14,0,0,4,9,7,0,0,0,0,22,0,0,6,0,0,0,0,0,0,7,16,19,58,78,38,14,14,0,0,240,9,0,4,6,4,3,0,0,0,25,0,0,0,0,0,0,0,4,0,6,3,3,0,7,0,0,0,0,0,13
80104103712,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,16,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,10,4,17,10,6,5,17,12,91,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,5,0,8
80104103713,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,3,0,0,9,0,0,0,0,0,0,5,0,0,3,0,0,0,5,4,0,5,0,0,8,0,0,0,6,6,0,0,0,0,5,0,0,4,12,14,0,0,0,0,35,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,5,0,0,0,11,0,0,0,5,0,0,0,0,0,4,9,9,10,37,26,15,9,4,0,113,0,0,0,0,6,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
80104103714,15,0,6,0,0,0,8,0,0,29,3,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,7,0,0,0,6,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,12,0,0,0,3,3,3,0,0,0,12,0,0,4,17,14,0,0,0,0,33,0,0,0,4,4,0,0,0,0,14,0,0,0,17,12,3,0,0,0,32,0,0,0,0,0,0,0,0,0,3,19,10,16,53,34,14,20,0,0,179,5,0,5,5,0,4,3,0,0,20,4,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5
80104103804,4,3,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,3,0,5,3,0,0,0,11,0,0,0,4,0,0,0,0,0,5,0,0,11,9,14,8,0,0,0,37,0,0,0,3,4,0,0,0,0,14,0,0,0,13,9,3,0,0,0,27,0,0,0,0,0,0,0,0,0,5,18,13,24,35,47,22,8,0,0,166,5,0,5,8,0,0,0,0,0,22,13,3,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,7
80104103805,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,10,0,0,3,5,0,0,0,0,0,7,0,0,3,5,0,0,0,0,0,6,0,0,0,7,0,0,4,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,6,17,20,5,0,0,0,46,0,0,0,4,3,0,0,0,0,8,0,0,0,3,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,16,10,14,42,32,16,9,0,0,127,5,0,5,0,0,3,0,0,0,11,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6
80104103806,9,0,0,0,3,0,0,0,0,15,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,5,6,3,0,0,0,0,21,0,0,0,0,7,0,0,0,0,9,0,0,0,10,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,23,10,9,19,35,9,6,0,0,108,5,0,0,6,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
80104103807,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,10,13,6,0,0,0,25,0,0,0,4,0,0,0,0,0,3,0,0,0,6,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,8,11,11,27,33,6,10,0,0,116,12,0,4,0,3,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103808,6,5,5,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,3,0,0,0,12,0,3,3,0,3,0,0,0,0,13,0,0,4,0,4,0,0,0,0,9,0,0,4,0,8,0,0,0,0,12,0,0,0,7,8,6,0,0,0,26,0,0,0,5,0,0,0,0,0,5,0,0,0,4,4,4,0,0,0,11,0,0,3,0,3,6,0,0,0,16,10,18,26,31,28,16,10,5,0,142,8,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,9
80104103809,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,4,4,3,0,0,0,0,9,0,0,0,8,17,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,8,14,5,0,0,0,20,3,0,0,0,6,0,0,0,0,9,21,8,8,31,39,7,0,0,0,114,5,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
80104103810,7,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,3,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,8,0,0,0,13,14,4,3,0,0,35,0,0,0,5,3,0,0,0,0,10,0,0,0,10,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,6,8,37,31,13,11,3,0,125,3,0,0,6,0,5,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
80104103811,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,9,0,0,0,6,7,6,0,0,0,24,0,0,0,4,3,0,0,0,0,11,0,0,0,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,5,12,31,20,7,3,0,0,88,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
80104103812,7,5,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,7,0,4,0,8,3,0,0,0,0,13,0,0,8,0,0,0,0,0,0,7,0,0,6,7,3,0,0,0,0,21,0,3,0,5,8,4,0,0,0,17,0,0,7,11,14,0,0,0,0,40,0,0,0,9,0,0,0,0,0,12,0,0,0,9,3,0,0,0,0,13,0,0,4,0,0,0,0,0,0,10,14,21,43,53,34,9,7,0,0,189,6,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,12
