SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
80107108212,0,0,0,0,0,0,11,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,13,10,26,39,52,50,48,67,20,3,324
80107108213,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,14,21,78,103,73,39,76,11,5,426
80107108214,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,24,34,35,33,32,8,6,196
80107108215,0,0,0,0,0,8,0,0,0,10,0,0,0,0,6,0,0,0,0,7,0,0,8,8,8,0,3,3,0,35,6,29,102,73,102,65,37,22,3,445
80107108216,0,0,4,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,15,8,23,73,68,37,37,38,20,3,308
80107108217,0,0,0,0,0,0,5,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,22,35,55,63,50,54,33,7,321
80107108218,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,16,8,11,39,64,41,43,57,34,5,298
80107108219,0,0,0,0,0,0,4,5,3,15,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,12,4,0,23,10,25,66,70,78,62,74,24,5,410
80107108220,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,20,39,45,52,62,62,30,4,324
80107108221,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,13,6,21,38,60,36,38,34,10,7,249
80107108222,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,15,30,43,36,65,47,53,8,0,295
80107108223,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,14,15,33,29,47,21,32,14,0,202
80107108224,0,0,0,0,0,0,3,0,4,11,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,8,7,15,62,57,48,65,47,23,8,324
80107108225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,6,17,42,42,31,22,26,20,3,209
80107108226,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,5,0,25,8,14,69,85,45,44,57,31,7,368
80107108227,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,17,11,20,70,68,52,34,61,21,5,336
80107108228,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,10,28,35,22,20,34,13,0,169
80107108229,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,4,0,0,0,5,0,0,0,8,0,0,4,3,0,21,12,24,44,70,72,56,75,29,4,394
80107108230,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,9,10,28,42,37,43,50,20,0,238
80107108231,0,0,0,0,0,3,3,3,0,7,0,0,0,0,6,0,0,0,0,0,3,0,6,7,0,4,5,0,0,27,13,19,47,39,51,39,46,18,5,276
80107108232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,10,15,24,54,73,42,9,4,246
80107108233,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,40,46,37,34,22,8,0,218
80107108234,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,8,37,45,47,33,41,10,3,234
80107108235,0,0,0,0,0,6,9,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,4,0,21,13,48,85,70,81,52,64,27,4,457
80107108236,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,4,22,53,86,67,56,82,31,13,418
80107108237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,25,21,28,60,79,66,24,3,322
80107108238,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,17,23,31,55,73,55,31,8,295
80107108239,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,8,19,41,52,47,25,25,13,3,227
80107108240,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,18,24,34,33,32,17,3,181
80107108241,0,0,0,0,3,0,5,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,13,28,63,46,59,60,55,16,3,351
80107108301,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,21,46,91,65,71,61,12,0,386
80107108302,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,10,25,54,59,55,59,48,13,3,323
80107108303,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,58,53,64,71,60,6,5,338
80107108401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,27,23,36,34,26,9,3,165
80107108402,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,5,9,15,49,39,24,28,11,0,191
80107108403,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,13,59,42,34,45,42,13,0,248
80107108404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,11,11,13,53,60,46,40,39,24,4,295
80107108405,0,0,0,0,0,0,0,4,0,7,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,25,48,40,33,67,59,25,9,295
80107108406,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,34,42,20,35,48,3,3,202
80107108407,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,31,35,43,48,38,12,3,237
80107108408,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,15,21,56,58,39,51,61,11,3,317
80107108409,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,16,17,15,36,39,54,31,16,0,216
80107108410,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,25,33,33,50,11,10,5,181
80107108411,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,23,52,49,48,62,52,9,0,302
80107108412,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,5,4,0,18,5,14,54,44,51,54,37,38,9,314
80107108413,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,27,29,30,32,34,8,0,172
80107108414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,14,50,43,31,34,20,12,7,207
80107108415,0,0,0,3,0,0,0,6,0,13,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,5,15,23,46,57,51,36,33,17,0,270
80107108417,0,0,0,0,0,0,0,6,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,33,8,20,29,27,33,52,40,105,110,419
80107108418,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,11,33,37,30,39,24,6,3,176
80107108419,0,0,0,0,0,0,0,12,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,17,0,0,0,0,0,0,10,71,122,200
80107108420,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,3,12,16,21,19,3,0,70
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,9,3,9,50,27,48,44,33,4,6,227
80107108602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,17,4,12,16,34,31,43,30,12,0,183
80107108603,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,16,29,53,53,59,63,50,6,4,326
80107108604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,8,10,15,31,28,27,38,31,9,3,194
80107108605,0,4,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,11,4,29,62,52,49,73,69,13,7,367
80107108701,0,0,0,0,0,5,5,0,0,12,0,0,0,5,0,3,0,0,0,5,0,0,3,0,0,0,0,4,0,12,15,22,68,73,60,57,31,12,5,342
80107108702,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,15,13,20,58,64,48,57,22,3,4,288
80107108703,0,0,0,0,0,8,3,3,0,20,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,15,11,37,87,80,81,74,54,10,4,447
80107108704,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,8,6,17,60,34,25,29,20,8,0,209
80107108705,0,0,0,0,3,3,0,0,0,14,0,0,0,0,4,3,0,0,0,11,0,0,9,0,0,0,3,0,0,17,18,31,69,56,77,53,34,12,5,361
80107108706,0,0,0,3,0,4,6,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,0,0,17,15,40,89,84,81,67,69,16,4,467
80107108707,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,6,11,43,40,25,44,33,14,5,213
80107108801,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,12,24,42,66,61,64,76,33,10,3,380
80107108802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,43,29,38,59,16,9,5,226
80107108803,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,52,42,43,66,42,0,4,275
80107108804,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,70,52,62,58,33,14,0,331
80107108805,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,12,73,50,32,46,16,8,7,261
80107108806,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,10,15,24,49,31,47,42,23,6,0,237
80107108807,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,12,11,55,72,79,55,26,5,5,331
80107108808,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,10,19,43,53,34,43,21,8,0,233
80107108809,0,0,0,0,0,0,3,3,0,8,5,0,0,0,0,0,0,0,0,5,0,5,4,3,0,0,0,0,0,16,22,47,74,72,98,94,42,5,0,448
80107108810,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,15,6,18,43,33,42,25,16,6,6,194
80107108901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,3,0,5,7,9,14,0,0,36
80107109001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,5,27,42,21,18,27,5,0,143
80107109002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,3,10,20,33,30,21,26,9,0,158
80107109003,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,14,7,22,37,67,69,62,92,31,7,399
80107109004,0,0,0,0,0,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0,5,3,6,0,5,0,4,0,0,16,13,30,84,73,70,78,69,30,14,460
80107109005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,12,15,64,71,34,44,49,18,4,306
80107109006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,4,0,0,0,0,0,0,4,12,23,65,42,46,36,33,14,8,283
80107109007,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,5,0,4,0,6,3,5,0,3,0,24,3,28,70,66,56,68,43,25,6,374
80107109008,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,11,12,31,72,74,67,60,58,23,4,399
80107109009,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,6,0,6,0,0,5,0,0,0,3,3,0,14,5,20,50,47,39,34,43,13,0,258
80107109010,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,10,12,27,25,69,71,86,74,33,6,404
80107109011,0,0,0,0,4,0,8,3,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,18,7,23,48,73,74,60,84,26,5,400
80107109012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,31,36,35,34,40,14,3,210
80107109013,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,27,41,36,47,37,55,16,3,260
80107109014,0,0,0,0,0,5,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,10,7,17,59,64,64,52,63,32,4,356
80107109015,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,3,24,45,64,38,32,26,13,7,246
80107109016,0,0,0,0,3,0,8,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,16,14,21,70,83,65,61,54,16,0,381
80107109017,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,8,10,6,31,28,21,28,11,0,0,147
80107109018,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,12,6,19,40,54,33,46,49,20,9,271
80107109019,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,11,14,75,78,51,53,51,20,7,361
80107109020,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,3,0,0,21,5,8,61,48,36,45,25,7,3,231
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,9
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
80108109101,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,39,36,49,42,26,9,218
80108109102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,15,19,51,48,40,42,19,6,259
80108109103,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,4,0,8,0,24,3,25,22,43,61,39,53,59,17,320
80108109104,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,14,5,8,20,28,29,33,37,28,3,191
80108109105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,15,14,47,51,55,44,21,5,255
80108109106,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,4,17,29,50,75,61,65,39,8,344
80108109107,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,3,21,14,30,53,51,40,49,7,275
80108109108,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,9,19,27,60,74,62,60,33,5,345
80108109201,0,0,0,0,0,0,0,3,5,10,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,4,3,0,3,20,12,41,96,70,69,63,47,25,14,437
80108109202,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,15,15,22,42,61,62,46,49,16,9,327
80108109203,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,3,30,52,68,49,53,42,21,5,328
80108109204,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,3,0,14,8,20,33,47,48,33,30,24,5,250
80108109205,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,10,46,51,47,34,25,30,6,258
80108109206,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,33,47,54,33,30,25,6,257
80108109207,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,10,9,12,27,42,64,47,32,30,10,276
80108109208,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,10,13,21,30,71,92,55,41,39,6,371
80108109209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,21,13,3,31,13,6,4,0,97
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,0,0,0,0,0,0,5,8,9,18,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,3,8,3,29,8,17,58,52,59,22,77,80,34,410
80108109302,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,15,7,12,29,32,48,17,23,16,10,195
80108109303,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,4,5,0,0,18,8,17,55,75,68,50,34,33,9,360
80108109304,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,6,5,5,6,0,0,0,20,16,26,87,122,124,75,48,49,11,556
80108109305,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,3,4,0,0,23,7,26,59,104,87,59,50,32,8,439
80108109306,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,26,90,96,75,64,57,34,7,448
80108109401,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,14,10,23,43,63,78,39,55,30,10,340
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,7,25,24,28,38,30,29,14,0,192
80108109404,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,6,6,0,3,4,8,6,3,6,0,23,11,21,94,107,84,83,68,61,25,550
80108109405,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,9,7,22,55,76,93,55,76,38,13,420
80108109406,0,0,0,0,6,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,13,12,32,75,92,72,40,24,23,6,380
80108109407,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,13,5,13,46,53,46,60,33,34,10,292
80108109501,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,9,6,9,44,54,38,25,29,14,4,222
80108109502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,11,9,14,43,69,36,38,36,19,4,263
80108109503,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,15,39,46,34,21,23,16,3,196
80108109504,0,0,0,0,0,0,5,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,4,3,0,19,7,17,30,36,53,46,71,44,17,322
80108109505,0,0,0,0,0,0,4,7,0,14,0,0,0,0,0,0,0,0,0,3,4,3,13,11,9,3,3,4,0,44,10,17,70,80,64,39,50,30,5,370
80108109506,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,15,37,39,56,34,16,10,3,217
80108109507,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,6,0,18,10,15,55,53,46,49,37,30,9,301
80108109508,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,5,22,48,74,68,48,62,24,14,369
80108109509,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,14,10,28,47,46,49,38,30,29,6,287
80108109601,0,0,0,0,0,0,9,6,0,10,0,0,0,0,0,0,0,5,0,4,0,0,6,5,0,0,0,0,0,7,3,19,46,39,53,57,62,35,14,324
80108109602,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,4,0,4,0,0,4,0,5,0,0,3,0,10,11,18,33,41,52,53,42,31,8,282
80108109603,0,0,0,0,4,0,9,10,0,16,0,0,0,0,0,0,0,0,0,4,0,0,8,4,3,9,4,0,0,21,22,33,66,68,90,65,80,32,12,471
80108109604,0,0,0,0,0,0,4,14,18,32,0,0,0,0,0,0,0,0,5,9,0,0,4,4,5,0,3,13,17,38,6,9,39,51,42,31,68,81,97,418
80108109605,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,19,16,31,50,50,32,42,14,0,252
80108109701,0,0,0,0,0,3,3,7,4,15,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,6,11,3,0,26,6,13,56,63,58,54,68,57,12,385
80108109702,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,13,20,47,65,62,41,24,31,7,319
80108109703,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,3,0,23,11,14,53,71,68,50,43,22,13,345
80108109705,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,11,4,18,39,38,26,17,18,9,5,165
80108109706,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,7,0,15,0,22,36,46,48,33,39,25,3,263
80108109707,0,0,0,0,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,20,8,25,64,78,63,39,33,21,5,333
80108109708,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,17,3,21,58,60,39,23,32,32,6,289
80108109801,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,20,23,56,10,10,35,40,44,31,50,66,51,341
80108109802,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,52,59,47,34,40,24,4,281
80108109804,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,4,7,9,24,38,27,38,36,14,198
80108109806,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,27,5,19,50,50,35,27,51,36,18,286
80108109807,0,0,0,3,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,41,42,102,5,22,32,36,36,36,48,64,60,336
80108109808,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,14,9,28,39,53,80,46,56,36,9,352
80108109809,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,9,22,65,69,90,58,43,44,5,404
