SA1_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
80106106302,0,0,0,0,3,0,5,0,0,0,0,11,0,11,0,0,0,0,5,0,8,0,0,0,0,6,0,8,6,0,0,6,13,0,20,0,0,0,4,21,0,25,0,6,0,6,12,0,14,0,0,0,0,10,4,12,0,0,0,0,0,0,0,12,6,0,19,74,5,91,0,3,0,3,11,0,11,0,0,0,0,3,0,3,0,0,0,0,8,0,10,0,3,0,7,5,0,14,7,5,0,6,13,0,23,0,0,0,3,18,0,20,0,5,0,5,7,0,16,0,6,0,4,6,0,12,0,0,0,0,0,0,0,13,21,0,32,76,0,112,0,3,0,3,12,0,19,0,0,0,0,10,0,10,6,0,0,6,13,0,16,8,3,0,12,4,4,24,13,5,0,15,29,4,39,10,6,0,9,34,0,46,0,9,0,9,25,0,28,0,6,0,4,15,4,19,0,0,0,0
80106106303,0,0,0,0,7,0,7,0,0,0,0,7,0,7,0,4,0,4,15,0,20,11,0,0,11,5,0,25,11,0,0,13,13,0,28,3,0,0,3,23,0,30,0,3,0,3,14,0,26,0,0,0,0,17,0,21,0,0,0,0,3,0,3,26,10,0,43,120,7,165,0,0,0,0,8,0,11,0,0,0,0,13,0,13,0,0,0,5,9,0,14,12,0,0,12,8,0,18,16,0,0,17,20,0,34,0,3,0,6,18,0,25,0,6,0,6,25,0,29,0,6,0,6,20,0,26,0,0,0,0,0,0,0,30,19,4,53,120,0,170,0,0,0,0,20,0,19,0,0,0,0,19,0,20,0,3,0,8,30,0,36,25,0,0,25,15,0,40,28,0,0,32,33,0,60,4,3,0,10,45,0,53,0,11,0,11,42,0,53,0,5,0,5,36,0,44,0,0,0,0
80106106304,0,0,0,0,16,0,16,0,0,0,0,10,0,14,3,0,0,3,10,0,11,6,0,0,6,0,0,6,14,0,0,17,10,0,23,0,6,0,0,18,0,21,0,0,0,0,10,0,19,0,0,0,0,4,0,8,0,0,0,0,3,0,3,21,6,0,26,80,6,119,0,0,0,0,11,0,11,0,0,0,0,11,0,12,6,0,0,6,9,0,8,5,0,0,5,0,0,12,16,0,0,16,13,0,28,0,5,0,9,15,4,28,0,9,0,9,10,0,15,0,0,0,0,8,0,10,0,0,0,0,0,0,0,23,9,0,37,75,6,114,0,0,0,0,23,0,23,0,0,0,0,16,0,17,4,0,0,4,15,0,17,5,0,0,10,0,0,13,24,0,0,26,25,0,50,0,8,0,7,36,7,48,0,11,0,11,24,0,35,0,0,0,0,14,0,17,0,0,0,0
80106106401,0,0,0,0,5,0,6,0,0,0,0,10,5,8,0,3,0,0,41,0,47,3,0,0,3,15,0,18,7,0,0,7,12,0,20,0,0,0,0,19,0,19,0,4,0,4,14,0,20,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,5,0,17,125,4,147,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,4,0,4,41,0,44,9,0,0,15,14,0,26,7,0,0,7,5,3,14,0,0,0,0,20,0,22,0,0,0,0,6,0,11,0,0,0,0,4,0,3,0,0,0,0,0,0,0,16,9,0,23,103,3,130,0,0,0,0,5,0,6,0,0,0,0,23,5,22,0,8,0,7,81,0,86,13,0,0,17,28,0,46,9,0,0,9,19,3,36,0,0,0,0,32,0,37,0,6,0,6,19,0,27,0,0,0,0,10,0,10,0,0,0,0
80106106402,0,0,0,0,23,0,23,0,0,0,0,22,0,22,4,0,0,3,20,0,19,6,0,0,10,10,0,18,24,0,0,21,24,0,48,12,5,0,11,37,3,52,0,14,0,14,17,0,28,0,0,0,0,12,4,19,0,0,0,0,4,0,4,47,19,0,64,162,11,233,0,3,0,3,24,0,26,0,0,0,0,9,0,10,4,0,0,4,13,0,23,24,0,0,23,3,0,24,20,0,0,21,26,3,54,6,8,0,9,33,0,41,0,12,0,12,14,0,26,0,3,0,3,18,0,20,0,0,0,0,3,0,3,51,25,3,77,145,10,232,0,3,0,3,49,0,44,0,0,0,0,31,0,35,10,0,0,10,30,4,44,28,0,0,33,12,0,45,41,0,0,46,51,4,103,14,5,0,24,64,3,90,0,27,0,27,33,0,57,0,3,0,3,30,0,38,0,0,0,0
80106106403,0,0,0,0,5,0,4,0,0,0,0,4,0,4,7,0,0,7,22,0,27,5,0,0,5,5,0,10,8,0,0,6,13,0,19,0,0,0,0,16,0,22,0,0,0,0,15,0,24,0,0,0,0,14,0,14,0,0,0,0,15,0,20,12,6,0,19,109,3,138,0,0,0,0,3,0,3,0,0,0,0,11,0,11,5,0,0,5,23,0,26,9,0,0,9,6,0,14,8,0,0,8,11,0,22,0,0,0,3,15,0,19,0,4,0,4,18,0,24,0,0,0,0,30,9,36,0,0,0,0,59,0,60,25,13,3,32,174,10,216,0,0,0,0,10,0,6,0,0,0,0,14,0,14,10,0,0,10,42,0,51,15,0,0,19,12,0,28,9,0,5,16,23,0,35,0,8,0,9,32,0,40,0,6,0,6,38,0,44,0,0,0,0,45,9,48,0,0,0,0
80106106405,0,0,0,0,26,0,26,0,0,0,0,7,0,8,8,0,0,9,31,0,42,17,0,0,17,22,4,43,25,0,3,21,26,0,49,4,4,0,7,38,3,48,0,10,0,10,34,0,41,0,10,0,9,28,0,37,0,0,0,0,3,0,3,60,23,6,85,205,8,300,0,0,0,0,15,0,15,0,0,0,0,8,0,8,7,0,0,11,33,4,43,33,4,0,34,15,0,48,21,3,0,25,22,0,48,0,10,0,11,47,0,51,0,14,0,14,26,0,43,4,6,0,4,22,0,29,0,0,0,0,10,0,10,60,34,0,100,195,3,299,0,0,0,0,39,0,41,0,0,0,0,14,0,20,18,0,0,13,63,4,83,50,4,0,55,37,5,95,40,3,3,53,43,0,100,6,10,0,19,79,3,105,0,25,0,25,58,0,78,0,11,0,13,50,0,65,0,0,0,0
80106106407,0,0,0,5,13,0,16,0,0,0,0,8,0,8,0,3,0,5,3,0,9,10,0,0,10,0,0,12,9,0,0,9,15,0,26,3,0,0,3,19,0,22,0,0,0,0,10,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,3,31,5,0,36,80,0,114,0,0,0,0,11,0,11,0,0,0,0,4,0,4,0,0,0,0,7,0,4,11,0,0,13,0,0,12,16,0,0,16,12,0,28,3,3,0,3,16,0,23,0,4,0,4,9,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,33,9,0,41,62,0,100,0,0,0,5,23,0,24,0,0,0,0,20,0,20,3,3,0,5,9,0,11,17,0,0,19,4,0,24,26,0,0,26,26,0,50,10,3,0,9,32,0,49,0,3,0,3,19,0,26,0,0,0,4,4,0,4,0,0,0,0
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,0,0,0,3,0,4,0,0,0,0,8,0,8,3,0,0,3,23,0,24,4,0,0,6,13,0,20,5,0,0,4,12,0,18,0,3,0,3,8,0,11,0,0,0,0,8,0,8,0,0,0,0,6,0,7,0,0,0,0,0,0,0,10,7,0,20,68,7,91,0,0,0,0,6,0,4,0,0,0,0,10,0,10,0,0,0,0,19,0,27,4,4,0,7,9,3,22,4,0,0,4,0,0,6,0,0,0,0,13,0,16,0,3,0,3,11,0,18,0,0,0,0,3,0,7,0,0,0,0,4,0,4,9,11,0,18,77,10,109,0,0,0,0,5,0,9,0,0,0,0,12,0,12,3,0,0,3,46,0,54,10,0,0,11,16,8,37,3,0,0,6,15,0,21,0,3,0,3,19,3,23,0,6,0,6,16,0,29,0,6,0,6,12,0,16,0,0,0,0
80106106411,0,0,0,0,10,0,12,0,0,0,0,21,0,21,5,0,0,8,114,0,124,12,3,0,14,40,0,54,3,0,0,6,33,3,38,4,0,0,4,29,0,34,0,4,0,4,9,0,13,0,0,0,0,8,0,8,0,0,0,0,3,0,3,25,11,0,37,262,11,302,0,0,0,0,6,0,8,0,0,0,0,27,0,26,12,3,0,12,99,5,110,13,6,0,17,31,0,50,0,0,0,3,28,5,28,4,0,0,9,22,0,30,0,7,0,7,9,0,14,0,0,0,0,7,0,11,0,0,0,0,0,0,0,28,16,0,44,222,10,278,0,3,0,3,19,0,19,0,0,0,0,48,0,45,15,3,0,20,204,7,234,26,6,0,30,72,0,108,6,5,0,7,55,3,71,4,0,0,8,52,4,63,0,6,0,6,16,0,24,0,0,0,0,11,0,15,0,0,0,0
80106106413,0,0,0,0,17,0,17,0,0,0,0,4,0,4,0,0,0,0,8,0,8,4,0,0,4,7,0,11,21,0,0,22,10,3,40,3,4,0,11,21,0,33,4,9,0,7,18,0,28,0,0,0,0,13,0,12,0,0,0,0,6,0,6,38,12,0,52,96,4,154,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,0,12,5,0,15,16,0,0,17,4,4,29,5,4,0,6,31,0,39,0,13,0,13,12,0,24,0,6,0,6,7,0,14,0,0,0,0,18,0,12,30,28,0,55,99,3,162,0,0,0,0,26,0,30,0,0,0,0,4,0,4,0,0,0,0,18,0,15,20,0,0,20,8,0,27,36,5,0,41,22,3,66,10,11,0,19,51,0,71,4,14,0,18,29,0,51,0,7,0,7,25,0,31,0,0,0,0
80106106414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
80106106415,0,0,0,0,20,0,20,0,0,0,0,6,0,6,0,0,0,0,4,3,9,17,0,4,19,5,3,29,16,0,0,20,11,3,35,5,0,0,5,13,0,22,0,0,0,0,11,0,16,0,0,0,5,8,0,8,0,0,0,0,6,0,5,43,3,4,53,83,7,138,0,0,0,0,19,0,19,0,0,0,0,6,0,3,0,0,0,0,5,0,14,22,0,0,25,5,0,30,14,0,0,18,15,0,30,5,0,0,3,12,0,14,0,12,0,10,8,0,20,0,3,0,3,6,0,7,0,0,0,0,3,0,3,44,19,0,62,75,5,143,0,0,0,0,35,0,35,0,0,0,0,10,0,10,0,0,0,0,10,3,14,40,0,4,41,9,4,57,29,0,0,35,24,4,63,7,0,0,10,20,0,38,0,9,0,10,20,0,33,0,7,0,7,10,0,17,0,0,0,0
80106106416,0,4,0,4,19,0,27,0,0,0,0,7,0,7,3,0,0,0,0,0,9,12,0,0,12,5,0,21,18,0,0,18,20,0,32,4,0,0,4,18,0,20,0,4,0,4,15,0,16,0,0,0,0,6,0,6,0,0,0,0,0,0,0,30,10,0,42,96,4,144,0,0,0,0,9,0,10,0,0,0,0,10,0,10,4,0,0,4,4,0,16,15,0,0,15,4,0,23,19,0,0,19,6,4,31,0,0,0,0,26,0,28,0,5,0,5,13,0,16,0,0,0,0,6,0,7,0,0,0,0,5,0,9,47,6,0,54,88,5,145,0,4,0,4,32,0,35,0,0,0,0,22,0,22,6,0,0,10,6,0,15,34,0,0,34,13,0,46,37,0,0,37,23,4,63,3,0,0,9,42,0,49,0,8,0,8,23,0,33,0,0,0,0,14,0,11,0,0,0,0
80106106417,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,0,14,0,0,0,0,4,0,4,0,0,0,0,3,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,25,0,32,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,11,0,15,0,0,0,0,8,0,8,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,31,0,31,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,21,0,26,0,0,0,0,13,0,13,0,0,0,0,5,0,9,0,0,0,0,9,0,9,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80106106418,0,0,0,0,6,0,6,0,0,0,0,13,3,20,3,0,0,7,51,10,69,8,0,0,8,23,4,36,3,0,0,3,7,3,14,0,0,0,0,11,3,17,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,22,115,26,163,0,0,0,0,8,0,8,0,0,0,0,14,3,23,10,3,0,9,61,14,88,5,0,0,5,16,0,28,0,0,0,0,15,0,16,0,0,0,0,4,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,21,131,19,172,0,0,0,0,10,0,10,0,4,0,3,31,3,44,13,0,0,17,112,24,157,12,0,0,12,41,5,59,6,0,0,6,21,3,31,0,0,0,0,23,3,24,0,6,0,6,5,0,14,0,0,0,0,0,0,0,0,0,0,0
80106106419,0,0,0,0,5,0,3,0,0,0,0,15,0,14,6,0,0,6,55,0,64,8,0,0,8,18,0,32,8,0,0,9,12,0,16,0,0,0,0,7,0,8,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,26,122,0,151,0,0,0,0,9,0,9,0,0,0,0,18,0,18,12,0,0,12,62,0,72,8,6,0,13,24,0,30,4,0,0,4,7,0,11,0,0,0,0,6,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,29,131,0,157,0,0,0,0,14,0,10,0,0,0,0,32,0,36,21,0,0,23,112,0,139,16,6,0,16,43,0,59,16,0,0,15,20,0,35,0,0,0,0,15,0,19,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
80106106420,0,0,0,0,0,0,0,0,0,0,0,10,0,12,6,0,0,6,72,4,73,9,0,0,9,18,0,28,3,0,0,3,10,0,18,0,0,0,0,9,0,9,0,0,0,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,23,127,4,153,0,0,0,0,0,0,5,0,0,0,0,22,0,26,8,3,0,6,69,0,78,11,3,0,19,14,0,31,4,0,0,4,17,0,21,0,0,0,0,9,0,6,0,3,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,37,136,4,178,0,0,0,0,7,0,10,0,0,0,0,32,0,38,5,3,0,9,142,4,154,29,3,0,24,34,0,59,9,0,0,9,31,0,37,0,0,0,0,13,0,16,0,3,0,8,15,0,17,0,4,0,4,0,0,5,0,0,0,0
80106106601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106701,0,0,0,0,13,0,13,0,0,0,0,7,0,7,3,0,0,3,20,4,31,16,0,0,19,16,0,30,12,0,0,12,9,3,23,0,0,0,0,20,0,23,0,0,0,0,9,0,15,0,0,0,0,8,0,8,0,0,0,0,0,0,0,32,0,0,37,104,4,142,0,4,0,4,4,0,9,0,0,0,0,8,0,11,7,0,0,5,18,0,24,26,0,3,26,5,0,38,12,0,0,12,15,0,31,0,0,0,4,14,0,18,0,5,0,5,10,0,16,0,0,0,0,3,0,5,0,0,0,0,6,0,6,39,11,3,54,92,9,152,0,4,0,4,14,0,17,0,0,0,0,13,0,13,10,0,0,9,42,3,54,41,0,4,45,22,0,64,22,0,0,23,28,6,51,0,0,0,6,31,5,37,0,11,0,11,21,0,32,0,0,0,0,10,0,10,0,0,0,0
80106106702,0,0,0,0,4,0,4,0,0,0,0,13,0,13,3,0,0,3,8,0,8,7,0,0,11,4,0,20,9,0,0,9,17,3,25,0,0,0,0,13,0,17,0,3,0,4,13,0,13,0,0,0,0,7,0,16,0,0,0,0,5,0,5,24,12,0,29,77,9,114,0,0,0,0,5,0,8,0,0,0,3,6,0,13,6,0,0,6,4,0,20,11,0,0,14,13,0,25,8,0,0,14,15,5,28,0,3,0,3,13,0,20,0,0,0,0,7,0,12,0,0,0,0,4,0,9,0,0,0,0,5,0,3,28,5,0,41,78,10,128,0,0,0,0,12,0,15,0,0,0,3,15,0,20,6,0,0,6,14,0,25,18,0,0,20,21,5,49,23,0,3,21,29,4,57,0,3,0,3,30,3,39,0,9,0,5,17,0,25,0,3,0,3,14,0,17,0,0,0,0
80106106703,0,0,0,0,11,0,11,0,0,0,0,6,0,6,0,0,0,3,18,0,21,14,3,0,14,4,6,28,10,0,0,10,12,0,15,3,5,0,5,17,3,20,0,0,0,0,6,0,12,0,0,0,0,5,0,5,0,0,0,0,0,0,0,28,7,0,31,83,5,122,0,0,0,0,14,4,19,0,0,0,0,3,0,3,4,0,0,5,19,0,24,18,0,0,18,4,0,17,7,0,0,7,10,0,19,0,0,0,0,24,0,23,0,4,0,4,3,0,7,0,0,0,0,3,0,3,0,0,0,0,3,0,5,32,7,0,35,90,7,136,0,0,0,0,23,4,27,0,0,0,0,16,0,16,7,3,0,11,39,0,49,29,3,0,32,13,3,47,16,0,0,16,21,0,34,3,7,0,8,35,4,48,0,0,0,6,12,0,16,0,0,0,0,0,0,0,0,0,0,0
80106106704,0,0,0,0,7,0,7,0,0,0,0,7,0,9,0,3,0,0,27,0,33,10,0,0,15,14,0,24,8,0,0,8,9,0,21,0,0,0,0,16,0,11,0,3,0,3,14,0,22,0,0,0,0,3,0,11,0,0,0,0,0,0,0,18,6,0,27,95,0,128,0,0,0,0,6,0,6,0,0,0,0,7,3,11,0,0,0,9,20,0,31,18,4,0,19,3,5,28,8,0,0,8,15,0,20,0,3,0,3,22,0,28,0,9,0,9,10,0,22,0,0,0,0,3,0,4,0,0,0,0,0,0,4,24,15,0,44,88,13,145,0,0,0,0,12,0,12,0,0,0,0,12,3,19,7,3,0,13,47,0,60,26,3,0,34,15,5,53,13,0,0,13,26,0,41,0,3,0,3,37,0,43,0,4,0,4,30,0,41,0,6,0,6,8,0,12,0,0,0,0
80106106705,0,0,0,0,14,0,11,0,0,0,0,13,0,15,0,0,0,0,13,0,15,14,0,0,12,9,3,32,7,0,0,7,16,0,25,4,0,0,4,14,0,20,0,0,0,0,16,0,20,0,0,0,0,6,0,6,0,0,0,0,0,0,0,23,0,0,28,108,8,139,0,0,0,0,12,0,10,0,0,0,0,11,0,5,3,0,0,3,8,0,17,17,0,0,17,16,0,29,3,0,0,9,13,0,28,0,0,0,0,23,0,23,0,0,0,0,13,0,12,0,0,0,0,4,0,6,0,0,0,0,7,0,5,28,3,3,36,94,8,136,0,0,0,0,18,0,22,0,0,0,0,24,0,24,6,0,0,6,17,0,25,32,0,0,28,22,0,57,14,0,0,15,31,0,47,6,0,0,6,42,0,40,0,0,0,4,22,0,26,0,0,0,0,10,0,13,0,0,0,0
80106106706,0,0,0,0,11,4,13,0,0,0,0,11,3,6,8,0,0,8,23,0,29,22,0,0,21,9,3,36,8,0,0,8,13,8,33,4,0,0,4,14,6,20,0,0,0,0,7,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,37,4,0,43,93,15,156,0,0,0,0,4,0,6,0,0,0,0,8,0,8,6,0,0,6,27,0,35,24,0,0,27,18,3,46,12,0,0,11,12,3,31,0,0,0,0,23,6,22,0,9,0,6,10,0,21,0,0,0,0,4,0,4,0,0,0,0,6,0,4,42,9,0,54,112,15,178,0,0,0,0,10,7,17,0,0,0,0,16,3,18,16,0,0,16,50,0,66,42,4,0,47,21,8,80,21,0,0,21,32,12,65,3,0,0,9,39,5,45,0,9,0,6,18,0,27,0,0,0,0,4,0,4,0,0,0,0
80106106707,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,0,0,7,33,10,42,6,0,0,11,16,0,23,9,0,0,9,15,0,25,0,0,0,0,13,0,13,0,4,0,4,30,0,35,0,5,0,5,43,0,47,0,0,0,0,9,0,9,21,11,0,35,159,8,204,0,0,0,0,5,0,5,0,0,0,0,3,0,7,4,0,0,9,20,5,32,9,0,0,11,22,0,33,4,0,0,4,11,0,16,0,0,0,0,16,0,21,0,3,0,3,48,0,57,0,0,0,0,51,3,59,0,0,0,0,9,0,9,21,14,0,36,196,8,242,0,0,0,0,12,0,12,0,0,0,0,10,0,10,11,0,0,12,51,9,74,18,3,0,25,34,0,58,17,0,0,17,27,0,38,0,0,0,0,35,0,38,0,10,0,10,87,0,97,0,6,0,6,89,4,101,0,0,0,0
