SA1_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
80105105605,0,0,0,0,20,20,0,0,0,0,8,8,9,0,0,0,7,16,27,0,0,0,14,36,25,0,3,0,11,40,17,0,5,0,6,27,12,0,3,0,0,14,7,0,0,0,0,14,4,0,0,4,0,8,99,0,11,4,63,178,0,0,0,0,16,16,0,0,0,0,12,12,11,0,0,0,11,27,25,0,0,0,14,37,26,0,0,0,15,46,21,0,0,0,8,34,8,4,4,4,0,18,7,0,0,7,4,13,0,0,0,4,0,10,101,7,10,13,78,207,0,0,0,0,29,29,0,0,0,0,23,23,19,0,3,0,20,46,46,0,4,0,20,70,50,5,5,0,28,84,35,0,6,0,11,59,18,4,6,4,5,34,24,0,5,7,3,29,5,0,0,7,0,14,197,4,22,18,139,387
80105105606,0,0,0,0,7,7,0,0,0,0,5,5,0,0,0,0,0,6,9,0,0,0,3,15,10,0,0,0,5,9,16,0,0,0,4,25,10,0,0,0,0,9,5,0,3,0,0,6,3,0,0,0,0,3,48,0,7,0,23,78,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,15,16,0,4,0,0,21,12,0,0,0,0,20,8,0,4,0,0,7,4,0,0,7,0,11,4,0,0,0,0,5,51,6,7,8,21,90,0,0,0,0,22,22,0,0,0,0,8,8,3,0,0,0,7,7,17,0,0,0,3,26,17,0,4,0,4,33,25,4,0,0,6,39,13,0,4,0,0,21,8,0,4,7,0,15,8,0,0,0,0,13,97,6,11,14,45,175
80105105607,0,0,0,0,20,20,0,0,0,0,4,4,0,0,0,0,19,20,17,0,0,0,4,24,31,0,0,0,7,40,23,0,6,0,4,24,8,0,0,0,3,12,3,0,0,0,0,4,3,0,0,0,0,10,89,0,5,0,60,153,0,0,0,0,14,14,0,0,0,0,3,3,0,0,0,0,20,19,28,0,0,0,3,35,33,0,6,0,4,43,14,0,3,0,8,29,10,0,5,0,0,11,6,0,0,8,0,18,0,0,0,10,0,9,90,0,14,20,66,187,0,0,0,0,38,38,0,0,0,0,8,8,0,0,0,0,35,37,42,0,8,0,13,54,67,0,5,0,17,87,38,0,5,0,5,56,17,0,8,0,3,24,6,0,0,9,0,19,3,0,3,10,0,16,179,0,25,22,121,342
80105105701,0,0,0,0,6,6,0,0,0,0,12,12,0,0,0,0,21,22,11,3,0,0,9,16,16,0,6,0,5,30,22,0,5,0,0,27,25,3,0,0,5,29,17,0,0,0,0,17,9,0,0,0,0,9,86,10,9,3,52,160,0,0,0,0,3,6,0,0,0,0,4,4,6,0,0,0,12,18,4,0,0,0,11,22,12,4,10,0,3,30,19,0,6,0,0,36,29,0,7,3,0,41,10,0,0,14,0,28,4,0,0,3,0,7,86,11,25,21,39,184,0,0,0,0,10,12,0,0,0,0,18,18,5,0,0,0,29,30,14,3,0,0,18,38,29,8,14,0,6,54,39,4,10,0,3,60,47,5,10,3,5,72,23,0,3,15,0,47,7,0,0,7,0,9,172,17,39,23,93,346
80105105702,0,0,0,0,7,7,0,0,0,0,5,5,8,0,0,0,11,18,11,0,0,0,3,23,11,0,0,0,4,17,7,0,6,0,4,17,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,52,0,11,0,31,85,0,0,0,0,4,4,0,0,0,0,15,15,11,0,0,0,8,27,11,0,7,0,9,29,8,3,3,0,4,17,9,0,0,0,7,14,7,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,52,3,15,5,42,119,0,0,0,0,8,8,0,0,0,0,18,18,20,0,0,0,17,41,32,3,3,0,9,52,22,3,5,0,8,32,14,0,11,0,11,31,8,0,3,0,0,17,5,0,0,0,0,9,3,0,0,0,0,10,99,7,24,6,71,208
80105105703,0,0,0,0,7,7,0,0,0,0,5,5,3,0,0,0,20,21,8,0,3,0,5,19,12,0,0,0,3,14,8,0,3,0,3,12,11,0,0,5,0,21,5,0,0,0,0,9,0,0,0,0,0,3,53,0,12,5,41,111,0,0,0,0,3,3,0,0,0,0,16,16,9,0,0,0,15,18,11,4,0,0,5,20,11,0,4,0,3,21,10,0,7,5,0,20,10,0,4,0,0,20,4,0,6,3,0,6,0,0,0,0,0,5,46,4,21,14,42,129,0,0,0,0,14,14,0,0,0,0,16,16,9,0,0,0,31,33,21,4,6,0,14,40,22,0,4,0,9,35,18,0,11,5,6,31,21,0,11,0,0,38,13,0,5,3,0,15,3,0,4,0,0,11,101,6,32,14,84,236
80105105704,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,26,32,7,0,5,0,10,19,9,0,0,0,9,18,5,0,0,0,6,17,14,0,3,0,3,21,9,0,5,4,0,7,4,0,0,0,0,3,49,0,9,5,60,123,0,0,0,0,4,4,0,0,0,0,18,18,3,0,0,0,25,22,10,0,6,0,8,23,6,0,0,0,3,12,7,0,7,0,7,14,13,0,10,0,3,26,5,0,0,6,0,10,0,0,0,6,0,6,43,0,17,12,66,133,0,0,0,0,10,10,0,0,0,0,21,21,7,0,0,0,48,51,21,0,4,0,20,43,16,0,0,0,10,31,14,0,3,0,14,33,24,0,14,0,5,41,11,0,3,7,0,20,4,0,0,5,0,9,93,0,26,17,123,264
80105105705,0,0,0,0,10,10,0,0,0,0,14,14,3,0,0,0,10,16,17,0,7,0,18,35,17,0,5,0,10,32,17,0,6,0,8,30,28,0,0,0,4,31,10,0,0,0,0,14,6,0,0,0,0,3,97,5,11,3,77,192,0,0,0,0,11,11,0,0,0,0,19,19,7,0,0,0,9,23,16,0,4,0,11,36,21,0,6,0,18,40,26,3,0,5,11,35,25,0,0,0,5,35,13,0,0,12,0,19,3,0,0,6,0,3,101,7,16,18,87,223,0,0,0,0,17,17,0,0,0,0,36,36,11,0,0,0,19,40,34,0,8,0,33,73,33,0,10,0,23,72,35,8,4,5,14,70,53,0,0,0,11,66,25,0,0,10,0,34,9,0,0,3,0,13,201,11,28,16,160,418
80105105706,0,0,0,0,0,0,3,0,0,0,11,15,13,0,0,0,24,48,15,0,0,0,11,32,3,3,0,0,8,16,0,0,0,0,7,10,6,4,7,0,4,25,21,0,0,0,5,29,11,0,5,25,0,42,71,8,23,29,80,215,0,0,0,0,0,0,0,0,0,0,22,20,18,0,0,0,55,73,11,3,0,0,13,31,0,0,0,0,3,4,3,0,4,3,5,13,0,0,6,3,3,14,8,3,8,32,3,54,14,0,6,55,0,78,52,7,33,94,106,291,0,0,0,0,0,0,0,0,0,0,33,38,30,0,4,0,80,116,22,3,6,0,31,63,9,5,0,0,11,21,5,0,7,3,10,23,10,4,14,8,9,42,27,4,15,32,7,79,28,0,12,86,0,117,128,18,53,126,183,510
80105105708,0,0,0,0,22,22,0,0,0,0,27,27,8,0,0,0,26,34,14,0,0,0,11,24,19,0,3,0,12,36,17,0,0,0,6,24,16,0,3,0,0,19,5,0,0,0,0,9,0,0,0,0,0,0,79,5,6,3,97,195,0,0,0,0,16,16,0,0,0,0,19,19,6,0,0,0,26,37,15,0,0,0,18,32,19,0,10,0,4,36,20,3,3,0,12,34,16,0,0,3,4,21,6,0,0,3,0,12,0,0,0,3,0,6,76,6,18,11,102,212,0,0,0,0,36,36,0,0,0,0,50,50,14,5,0,0,53,68,21,0,3,0,32,59,38,4,10,0,17,65,32,3,3,0,14,58,30,0,0,3,4,42,18,0,0,3,0,23,0,0,0,3,0,7,155,10,25,12,198,405
80105105709,0,0,0,0,7,7,0,0,0,0,36,36,14,0,0,0,42,58,23,0,4,0,24,43,5,0,8,0,6,24,5,0,3,0,7,15,11,0,9,0,0,16,3,0,0,0,0,7,0,0,0,0,0,0,68,0,18,0,121,211,0,0,0,0,11,11,0,0,0,0,31,29,21,0,0,0,31,53,25,0,0,6,10,36,12,0,0,0,5,20,9,0,7,7,7,28,11,0,0,0,7,19,4,0,0,5,0,8,4,0,3,3,0,10,71,3,16,15,99,207,0,0,0,0,11,11,0,0,0,0,68,67,37,0,0,0,65,107,39,0,3,6,28,84,21,0,10,0,11,43,8,0,9,7,16,41,16,0,5,0,5,36,7,0,0,5,5,17,3,0,3,3,0,13,143,4,37,15,216,417
80105105711,0,0,0,0,8,8,0,0,0,0,42,44,40,0,0,0,154,193,40,3,0,0,35,87,9,5,10,0,20,40,7,4,9,0,8,24,3,0,5,0,3,21,5,0,0,0,0,8,0,0,0,0,0,0,112,9,26,3,277,423,0,0,0,0,10,8,5,0,0,0,68,74,45,0,5,0,126,172,40,0,3,0,39,81,16,0,10,0,20,49,9,6,8,0,5,24,6,3,0,3,0,19,3,0,5,6,0,8,0,0,0,0,0,0,115,12,34,13,274,439,0,0,0,0,20,21,6,0,0,0,115,117,84,0,4,0,278,368,80,8,7,0,80,170,28,8,16,0,38,86,16,5,11,0,11,45,9,6,8,4,5,37,9,0,5,6,0,19,0,0,0,0,0,0,232,22,60,13,547,867
80105105712,0,0,0,0,0,0,0,0,0,0,32,32,27,0,0,0,111,137,16,0,0,0,32,52,10,3,0,0,9,22,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,10,0,192,260,0,0,0,0,8,3,0,0,0,0,47,50,31,5,4,0,136,176,8,0,5,0,17,29,3,0,0,0,9,11,6,0,4,0,0,10,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,9,17,0,213,289,0,0,0,0,7,10,4,0,0,0,83,86,57,3,3,0,245,313,25,0,3,0,49,83,6,3,0,0,15,31,6,0,5,0,3,17,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,111,10,26,0,406,552
80105105713,0,0,0,0,8,8,0,0,0,0,17,17,6,0,0,0,18,29,16,0,3,0,0,17,12,0,7,0,5,24,8,0,5,0,16,22,4,0,0,0,3,10,4,0,0,0,0,3,0,0,0,0,0,0,49,0,13,0,71,137,0,0,0,0,11,11,0,0,0,0,23,23,4,0,0,0,13,22,23,0,0,0,7,27,14,3,3,0,10,29,6,0,6,0,8,17,3,0,7,0,0,14,0,0,0,4,0,10,0,0,0,9,0,7,45,3,17,11,72,149,0,0,0,0,19,19,0,0,0,0,42,42,11,0,0,0,37,47,35,0,5,0,8,46,24,0,6,0,15,53,8,0,4,0,24,46,6,0,5,0,3,22,4,0,0,5,5,10,0,0,0,5,0,6,91,3,25,13,145,287
80105105714,0,0,0,0,15,15,0,0,0,0,6,6,0,0,0,0,14,18,12,0,0,0,3,12,17,0,4,0,0,24,9,0,7,0,0,17,7,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,51,3,10,3,42,111,0,0,0,0,8,8,0,0,0,0,16,16,5,0,6,0,25,30,14,0,0,0,5,22,16,0,5,0,7,23,8,0,8,0,5,19,5,0,0,0,3,9,0,0,0,9,0,6,0,0,0,3,0,3,47,0,19,9,64,143,0,0,0,0,20,20,0,0,0,0,25,25,11,0,6,0,45,53,21,0,0,0,12,33,30,0,5,0,5,47,19,0,10,0,5,35,17,0,4,0,4,27,0,0,0,9,0,6,0,0,0,5,0,5,99,5,25,10,116,249
80105105715,0,0,0,0,3,3,0,0,0,0,39,39,3,0,0,0,41,48,11,0,0,0,21,32,11,0,0,0,0,20,7,0,5,0,9,19,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,40,0,8,0,114,167,0,0,0,0,0,0,0,0,0,0,25,22,9,0,0,0,33,41,7,0,5,0,9,19,11,0,4,0,6,15,5,0,3,0,5,7,5,0,0,0,0,10,3,0,0,0,0,6,0,0,0,0,0,5,36,0,10,7,74,133,0,0,0,0,8,8,0,0,0,0,60,59,12,0,0,0,80,98,19,0,4,0,22,48,23,0,8,0,12,37,9,4,4,0,10,29,7,0,0,0,0,13,5,0,0,0,0,5,3,0,0,4,0,3,76,6,17,3,192,301
80105105801,0,0,0,0,25,25,0,0,0,0,22,22,0,0,0,0,17,22,24,0,0,0,3,29,33,3,4,0,17,51,28,0,8,0,7,44,11,0,3,0,6,19,7,0,0,0,0,5,0,0,0,0,0,0,98,4,18,3,98,223,0,0,0,0,27,27,0,0,0,0,18,18,9,0,0,0,20,34,25,0,0,0,9,42,38,4,9,0,10,64,23,0,8,5,16,55,3,0,0,0,5,12,4,0,7,6,0,16,0,0,0,0,0,3,105,4,27,8,107,258,0,0,0,0,50,50,0,0,0,0,40,40,7,0,0,0,41,53,56,0,0,0,11,67,67,7,10,0,24,114,51,3,12,5,29,96,16,0,9,3,7,33,10,0,9,6,0,25,0,0,3,3,0,4,210,12,41,10,207,482
80105105802,0,0,0,0,20,20,0,0,0,0,39,40,4,0,4,0,33,34,13,0,0,0,13,25,19,3,4,0,11,32,10,0,4,0,5,19,11,0,0,0,0,17,3,0,0,5,0,11,3,0,0,3,0,7,69,3,10,3,119,205,0,0,0,0,16,16,0,0,0,0,30,28,5,0,0,0,21,25,7,0,5,0,11,25,21,0,5,0,12,38,10,0,6,3,7,34,9,4,9,0,0,26,4,0,0,8,5,14,3,0,0,3,0,6,67,0,29,13,94,205,0,0,0,0,35,35,5,0,0,0,68,67,9,0,4,0,57,63,27,0,5,0,22,54,37,7,7,0,14,69,21,0,11,3,14,52,19,4,9,0,5,37,9,0,5,7,5,25,5,0,0,7,0,9,135,6,39,19,213,409
80105105803,0,0,0,0,14,14,4,0,0,0,31,38,9,0,0,0,51,66,21,0,0,0,14,33,11,6,6,0,8,24,13,0,5,0,0,18,5,0,0,3,0,13,0,0,0,0,0,3,0,0,0,3,0,3,68,9,10,9,118,207,0,0,0,0,10,10,0,0,0,0,31,36,16,0,0,0,60,74,24,0,0,0,19,43,9,3,0,0,5,18,12,0,4,0,0,20,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,67,5,15,9,122,215,0,0,0,0,26,26,7,0,0,0,63,72,28,0,0,0,109,135,46,0,0,0,28,77,18,4,5,0,13,44,20,0,11,0,5,37,10,0,5,5,0,19,0,0,0,0,0,5,0,0,0,6,0,6,134,9,22,13,240,420
80105105804,0,0,0,0,18,18,0,0,0,0,27,27,5,0,0,0,18,17,13,0,0,0,3,19,16,3,0,0,3,21,9,0,5,0,8,21,12,0,6,0,5,18,8,0,0,0,0,8,0,0,0,0,0,0,60,3,12,0,81,154,0,0,0,0,11,11,0,0,0,0,26,26,5,0,0,0,19,22,16,0,0,0,0,21,14,0,0,0,11,28,9,0,0,0,4,13,8,0,0,0,0,17,5,0,0,5,0,11,0,0,0,0,0,0,63,0,10,8,71,155,0,0,0,0,27,27,0,0,0,0,48,48,7,0,0,0,34,40,29,0,5,0,7,39,36,3,0,0,12,47,24,0,4,0,12,41,16,0,8,3,6,37,9,0,5,5,0,17,0,0,0,6,0,9,122,3,25,10,146,312
80105105805,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,12,11,13,0,0,0,5,15,14,0,0,0,0,21,6,0,0,0,5,18,5,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,43,4,9,0,33,91,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,14,15,10,0,0,0,3,14,11,0,3,0,4,19,11,0,0,3,4,18,5,0,5,0,0,10,0,0,5,0,0,4,0,0,0,4,0,4,43,0,13,9,30,98,0,0,0,0,9,9,0,0,0,0,6,6,3,0,0,0,28,29,22,0,0,0,4,28,24,0,4,0,11,43,14,0,3,3,10,37,14,0,5,0,7,21,0,0,5,0,0,4,0,0,0,4,0,6,86,3,24,9,68,180
80105105806,0,0,0,0,4,4,0,0,0,0,17,17,13,0,0,0,18,26,10,0,5,0,10,30,7,0,0,0,12,19,11,7,5,0,3,21,11,0,0,0,0,11,10,0,0,0,0,5,0,0,0,0,0,4,56,10,7,4,60,134,0,0,0,0,4,4,0,0,0,0,23,24,4,0,0,0,14,21,19,0,6,0,9,26,9,0,0,0,9,16,9,0,0,0,3,13,4,0,9,0,0,15,4,0,4,6,4,11,0,0,0,0,0,3,51,0,15,9,62,136,0,0,0,0,4,4,0,0,0,0,36,37,14,0,0,0,33,45,28,0,6,0,16,57,14,0,0,0,21,37,13,7,4,0,4,29,15,0,9,0,7,29,11,0,4,6,4,17,0,0,0,6,0,4,108,10,18,10,124,269
80105105807,0,0,0,0,18,18,0,0,0,0,32,32,10,0,0,0,23,25,12,0,6,0,6,25,36,0,5,0,8,42,18,0,0,0,7,25,31,0,0,0,13,45,11,0,0,0,0,10,9,0,0,0,0,8,114,4,10,5,101,235,0,0,0,0,19,19,0,0,0,0,56,56,6,5,0,0,21,29,17,0,0,0,7,22,31,0,4,3,7,46,25,0,7,4,0,34,25,0,3,3,3,35,3,0,0,0,0,7,3,0,0,5,0,8,111,5,14,11,114,259,0,0,0,0,38,38,0,0,0,0,82,82,13,5,0,0,41,60,31,0,6,0,11,46,65,4,9,3,13,93,45,0,6,4,11,66,58,0,4,3,18,80,14,0,3,3,0,18,9,0,0,4,0,19,222,9,30,15,221,493
80105105808,0,0,0,0,14,14,0,0,0,0,26,26,7,0,0,0,33,34,12,0,0,0,8,27,24,0,8,0,11,42,32,0,0,0,4,40,22,0,7,0,6,23,7,0,0,0,0,8,8,0,0,0,0,8,106,4,12,0,97,222,0,0,0,0,16,16,0,0,0,0,25,25,8,0,0,0,27,35,24,0,0,0,10,34,24,0,0,0,14,45,22,0,6,7,3,37,12,0,3,7,0,24,5,0,4,0,0,5,5,0,0,0,0,4,105,0,13,13,90,227,0,0,0,0,33,33,0,0,0,0,52,52,16,0,0,0,60,70,37,0,0,0,21,62,49,4,10,0,20,82,56,0,8,7,8,74,32,0,9,6,3,47,10,0,4,0,0,12,8,0,0,0,0,10,215,5,25,14,193,449
80105105809,0,0,0,0,15,15,0,0,0,0,22,22,0,0,0,0,7,8,9,0,0,0,4,18,26,0,0,0,7,38,13,0,0,0,12,21,10,0,0,0,3,14,7,0,0,0,0,7,0,0,0,0,0,0,66,0,4,0,74,146,0,0,0,0,15,15,0,0,0,0,18,18,6,0,0,0,17,22,8,0,0,0,4,16,23,0,0,0,7,33,13,0,0,0,7,19,11,0,3,0,0,15,3,0,0,0,0,9,0,0,0,7,0,5,63,4,12,8,64,154,0,0,0,0,34,34,0,0,0,0,42,42,11,0,0,0,25,30,20,0,0,0,10,31,51,0,0,0,20,75,22,0,3,0,14,45,20,0,8,0,3,27,8,0,0,0,0,15,0,0,0,7,0,5,129,3,19,10,144,301
80105105810,0,0,0,0,14,14,0,0,0,0,28,28,6,0,0,0,21,27,9,0,0,0,9,17,28,0,0,0,3,30,9,0,4,0,3,16,13,0,7,0,3,20,0,0,0,0,0,3,3,0,0,0,0,3,63,0,10,0,82,160,0,0,0,0,10,10,0,0,0,0,31,31,7,0,0,0,15,18,17,0,5,0,3,24,20,0,7,0,0,28,3,0,0,0,3,12,9,0,0,0,4,10,0,0,0,0,0,6,0,0,0,0,0,0,59,0,11,0,69,144,0,0,0,0,24,24,0,0,0,0,57,59,10,0,0,0,38,47,21,0,3,0,11,39,47,0,8,0,8,58,14,0,9,0,6,24,22,0,7,0,8,33,7,0,4,0,0,12,0,0,0,0,0,7,125,0,21,3,152,300
80105105811,0,0,0,0,16,16,0,0,0,0,22,22,3,0,0,0,37,41,25,0,0,0,11,30,24,0,0,0,14,36,26,3,7,0,3,42,15,0,0,0,7,27,8,0,0,0,0,14,0,0,0,0,0,0,89,9,14,3,102,219,0,0,0,0,21,21,0,0,0,0,29,29,6,0,3,0,20,32,20,0,0,0,10,37,28,0,4,0,12,43,14,0,5,0,3,35,13,0,12,7,0,33,0,0,3,0,0,12,0,0,0,4,0,3,83,6,31,16,106,239,0,0,0,0,37,37,0,0,0,0,45,45,8,0,3,0,57,73,41,0,0,0,22,64,50,0,3,0,22,80,38,3,18,0,11,74,20,3,14,12,15,63,5,0,10,0,4,20,0,0,0,5,0,10,173,7,45,19,210,458
80105105812,0,0,0,0,6,6,0,0,0,0,29,29,5,0,0,0,28,32,19,0,0,0,8,25,14,0,0,0,6,23,18,0,0,0,4,28,4,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,66,4,4,5,94,168,0,0,0,0,9,9,0,0,0,0,38,39,9,0,0,0,30,33,18,0,0,0,3,26,14,0,0,0,5,19,16,0,6,0,7,26,10,0,0,0,9,21,0,0,0,3,0,3,0,0,0,0,0,4,64,8,14,10,96,182,0,0,0,0,18,18,0,0,0,0,64,70,9,0,0,0,58,73,34,0,0,0,11,51,31,0,0,0,10,44,32,0,4,0,14,51,16,0,3,6,8,32,9,0,0,3,0,10,0,0,0,4,0,0,130,9,19,7,188,356
80105105813,0,0,0,0,10,10,0,0,0,0,36,38,23,0,0,0,86,101,20,3,0,0,26,45,13,0,0,0,16,38,8,0,0,0,15,21,3,0,0,4,6,10,4,0,0,0,0,4,0,0,0,0,0,0,68,6,4,4,195,274,0,0,0,0,5,5,0,0,0,0,51,51,22,0,3,0,79,105,19,0,0,0,19,43,13,0,8,0,17,37,3,4,10,0,4,22,5,0,6,4,0,16,4,0,3,0,0,14,0,0,0,0,0,0,64,4,32,11,179,290,0,0,0,0,12,12,0,0,0,0,89,89,45,0,3,0,165,212,32,6,0,0,45,88,30,0,9,0,36,71,13,3,10,0,23,48,3,0,9,5,6,20,11,0,5,0,0,18,0,0,0,0,0,4,132,12,36,9,373,559
80105105814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80105106003,0,0,0,0,5,5,0,0,0,0,47,47,18,0,0,0,73,100,30,0,7,0,28,65,18,0,10,0,11,34,5,0,7,0,0,20,4,0,5,0,3,13,5,0,3,0,0,15,3,0,0,0,0,3,91,0,25,0,163,287,0,0,0,0,9,9,0,0,0,0,73,73,29,0,0,0,127,156,27,6,5,0,35,76,10,0,3,0,13,31,7,0,5,0,0,19,8,6,6,0,4,23,0,0,10,3,0,13,0,0,0,0,0,0,88,6,38,13,260,397,0,0,0,0,9,9,0,0,0,0,120,120,52,0,3,0,200,251,63,6,16,0,56,137,28,0,14,0,22,65,18,0,11,0,3,34,9,3,9,0,8,33,15,0,9,4,0,29,6,0,0,0,0,4,180,13,63,10,421,683
80105106006,0,0,0,0,13,13,0,0,0,0,41,41,8,0,0,0,37,51,19,0,0,0,13,27,16,0,5,0,7,30,19,0,0,0,0,23,5,0,0,0,0,13,6,0,0,0,0,12,0,0,0,0,0,4,81,3,7,3,118,210,0,0,0,0,16,16,0,0,0,0,42,42,14,0,0,0,31,44,15,0,0,0,6,23,25,0,4,0,8,31,20,5,0,0,0,22,5,0,6,0,7,24,5,0,4,4,0,8,0,0,0,5,0,6,80,6,15,10,106,223,0,0,0,0,29,29,0,0,0,0,87,87,17,4,0,0,73,92,30,0,0,0,19,49,44,0,5,0,15,63,38,5,0,0,5,44,19,0,7,4,4,29,11,3,4,4,0,15,0,0,0,3,3,11,161,9,17,16,231,434
