SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
80107108410,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,4,4,4,3,3,0,3,3,0,6,8,0,8,11,0,11,9,0,9,10,0,10,20,0,21,0,0,0,0,0,0,67,10,75
80107108411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,5,7,6,5,9,0,4,10,6,0,8,14,0,21,15,0,15,13,0,13,10,0,17,25,0,25,7,0,7,0,0,0,112,23,135
80107108412,0,0,0,0,0,0,0,0,0,0,6,6,3,8,11,0,6,6,3,11,14,4,10,12,7,3,13,5,0,13,7,3,14,3,0,3,15,14,21,16,0,16,4,0,6,10,0,10,18,3,20,4,0,4,0,0,0,110,63,171
80107108413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,8,4,0,4,3,0,3,3,0,5,7,5,7,9,0,6,7,0,7,8,0,8,17,0,17,7,0,7,0,0,0,59,16,77
80107108414,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,4,5,6,0,0,0,3,0,3,0,4,11,9,4,13,10,8,18,11,3,15,9,12,17,11,0,11,8,0,11,5,0,5,8,3,7,3,0,3,0,0,0,76,57,129
80107108415,0,4,4,0,0,0,0,3,4,0,4,4,3,5,9,0,0,0,9,0,6,0,0,4,6,0,6,9,0,9,8,0,9,9,0,9,16,0,19,4,0,4,11,0,11,3,0,3,20,0,20,5,0,5,0,0,0,104,24,126
80107108417,0,0,4,0,0,0,0,0,0,0,7,6,0,25,31,0,14,14,15,14,27,7,25,29,9,13,23,13,7,17,0,7,8,7,7,14,14,0,14,14,0,15,4,0,4,8,0,8,11,4,19,12,0,10,0,0,0,122,138,262
80107108418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,3,0,3,5,0,0,11,4,13,14,0,14,6,0,6,3,0,3,15,0,15,3,0,3,0,0,0,67,12,83
80107108419,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,3,4,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,15
80107108420,0,0,0,0,0,0,0,0,3,0,0,0,0,14,11,0,7,6,4,4,4,7,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,44
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,3,6,8,0,9,4,0,4,0,0,4,0,0,3,10,0,10,14,0,14,7,0,5,10,0,10,23,0,23,7,0,7,0,0,0,82,21,104
80107108602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,4,4,0,0,0,0,0,5,4,7,3,0,3,4,0,4,8,0,7,0,0,0,11,0,11,3,0,3,16,3,18,7,0,7,0,0,0,67,12,78
80107108603,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,9,0,10,4,0,6,3,8,8,5,8,13,13,4,16,10,5,6,12,3,13,15,0,15,10,0,14,15,0,14,19,0,19,3,0,4,0,0,0,121,33,158
80107108604,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,4,6,4,11,3,0,3,8,0,8,4,0,4,10,0,10,9,0,9,13,0,18,0,0,0,0,0,0,73,13,81
80107108605,0,0,0,0,0,0,0,4,6,0,0,0,3,10,10,8,4,12,0,6,5,0,0,0,11,9,13,10,7,13,0,5,8,5,11,12,18,4,21,13,0,13,21,0,17,6,0,6,34,4,38,4,0,5,0,0,0,125,50,180
80107108701,0,3,5,0,0,0,0,4,4,0,6,4,7,4,8,3,0,3,0,0,0,7,0,6,7,3,11,3,0,7,12,4,13,12,4,12,17,7,23,15,0,15,14,3,20,11,0,11,13,0,13,9,0,7,0,0,0,132,30,163
80107108702,0,0,0,0,0,0,0,4,3,0,4,4,0,3,3,0,0,0,3,0,3,7,4,11,6,0,3,7,5,12,6,6,11,5,3,8,6,0,8,18,0,18,10,0,10,9,0,9,20,0,22,6,0,6,0,0,0,101,35,134
80107108703,0,0,0,0,0,0,0,0,3,0,0,4,8,9,17,0,0,3,7,7,9,7,4,13,9,9,18,8,3,14,12,7,17,8,5,11,24,4,33,20,0,20,15,0,13,17,0,17,27,0,22,14,0,14,0,0,0,172,57,226
80107108704,0,0,0,0,0,0,0,0,0,0,4,4,3,5,8,0,5,4,0,4,4,0,0,3,0,5,5,0,8,7,4,0,7,5,6,12,10,4,17,13,0,13,6,0,6,4,0,4,7,0,7,5,0,5,0,0,0,69,43,109
80107108705,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,4,10,4,5,12,6,4,6,11,3,17,9,6,11,6,6,9,22,0,27,14,0,17,14,0,17,9,0,9,11,0,11,5,0,5,3,0,6,128,45,167
80107108706,0,3,3,0,0,0,0,3,3,0,0,0,0,12,12,0,0,0,6,4,8,4,4,8,6,6,13,9,0,14,6,0,8,12,5,18,29,3,31,16,0,16,21,0,18,9,0,9,33,0,31,9,0,9,0,3,3,165,52,218
80107108707,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,0,5,4,8,4,0,4,5,3,6,6,0,6,0,0,0,3,0,9,12,3,16,10,0,10,10,0,7,0,0,0,11,0,13,3,0,3,0,0,0,80,20,97
80107108801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,4,3,0,3,3,3,3,8,0,10,4,3,7,3,5,3,12,6,14,17,0,17,14,0,14,15,0,15,43,0,46,10,0,7,0,0,0,128,30,159
80107108802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,5,0,5,0,4,4,14,8,15,10,0,10,11,0,9,6,0,6,33,0,33,0,0,0,0,0,0,84,15,101
80107108803,0,3,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,4,7,0,7,4,0,4,3,0,3,4,0,3,6,4,17,15,0,15,14,0,19,9,0,9,32,0,32,6,0,6,0,0,0,106,15,123
80107108804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,5,4,0,4,3,0,8,6,6,11,17,7,20,18,0,17,19,0,25,5,0,5,28,0,28,0,0,0,0,0,0,122,20,140
80107108805,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,3,3,10,0,5,6,3,4,10,10,4,13,3,7,7,3,9,10,6,9,14,9,4,12,19,0,21,0,0,3,10,0,10,3,0,4,5,0,7,0,0,0,91,51,142
80107108806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,3,0,3,6,6,4,5,0,9,3,3,10,3,0,4,13,0,11,15,0,15,12,0,12,10,0,10,15,0,15,12,0,9,0,0,0,84,24,106
80107108807,0,0,0,0,0,0,0,6,6,0,0,0,0,5,9,0,5,7,0,0,0,4,3,3,11,4,12,5,0,5,4,3,5,0,3,3,9,0,15,13,0,13,20,0,24,19,0,19,31,0,31,6,0,9,0,0,0,123,29,159
80107108808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,3,0,7,9,0,10,5,6,9,3,3,7,9,7,12,8,0,8,12,0,12,5,0,5,15,0,17,0,0,0,0,0,0,83,22,103
80107108809,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,8,8,8,0,13,5,0,5,10,5,10,9,0,9,16,8,21,16,0,15,17,0,17,15,0,15,50,0,54,10,0,10,0,0,0,155,29,184
80107108810,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,9,0,0,4,0,0,3,0,4,7,4,4,7,5,3,7,6,6,13,3,5,6,14,0,11,4,0,10,7,0,7,6,0,6,0,0,0,5,0,5,65,38,102
80107108901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14
80107109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,4,3,0,5,9,3,3,5,8,4,5,3,0,6,6,4,5,6,0,6,9,0,9,3,0,3,10,0,10,5,0,5,0,0,0,61,22,80
80107109002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,4,3,7,0,6,11,4,0,4,8,0,8,0,0,4,6,0,6,6,0,6,3,0,3,12,0,12,0,0,0,0,0,0,51,16,70
80107109003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,6,0,6,6,0,4,7,4,10,8,0,7,11,4,8,17,3,17,17,0,17,17,4,20,11,0,11,47,4,49,16,0,16,0,0,0,151,26,171
80107109004,0,3,3,3,0,3,0,0,0,0,3,3,0,14,12,0,7,6,4,0,6,6,9,14,12,4,16,16,0,13,6,6,12,8,4,9,20,8,27,17,0,17,15,0,12,13,0,13,38,4,47,6,0,6,0,0,0,161,60,225
80107109005,0,0,0,0,0,0,0,0,0,0,8,6,5,8,10,0,0,0,0,5,4,7,6,11,0,6,6,5,6,10,0,0,4,9,0,7,9,5,10,13,0,13,15,0,10,4,0,4,31,0,32,3,0,3,0,4,4,112,39,147
80107109006,0,0,0,0,0,0,0,6,6,0,4,4,0,6,6,0,3,3,0,4,3,5,3,6,5,0,8,9,0,5,3,3,7,5,6,9,22,4,24,6,3,9,8,0,9,8,0,8,17,5,20,9,0,9,0,0,5,100,46,140
80107109007,5,0,5,0,0,0,0,9,9,0,10,10,7,26,29,0,5,7,0,8,11,4,9,17,6,9,20,8,7,14,0,4,6,10,4,12,18,10,30,11,3,14,9,0,14,4,0,4,11,0,8,6,0,6,0,3,3,109,109,219
80107109008,0,0,0,0,0,0,0,0,0,0,4,4,0,3,7,3,4,9,8,8,10,0,4,5,8,0,6,7,3,8,10,0,10,12,3,15,12,6,24,19,0,22,10,3,12,15,0,15,31,0,31,6,0,4,0,0,0,143,41,180
80107109009,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,3,5,0,8,5,0,7,7,3,8,5,4,9,6,0,8,11,3,13,5,0,7,11,0,16,6,0,6,17,0,17,5,0,5,0,0,0,93,21,115
80107109010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,4,0,4,6,3,3,5,7,3,10,14,4,16,7,7,13,23,8,26,12,0,12,12,0,12,15,0,15,41,0,42,4,0,3,0,0,0,146,34,181
80107109011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,5,3,7,0,0,3,4,3,4,7,5,10,4,5,11,9,0,11,18,9,29,13,0,13,21,0,20,7,0,7,45,0,46,3,0,4,0,0,0,149,36,181
80107109012,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,4,4,0,7,5,0,3,4,0,0,4,0,5,5,0,4,0,5,0,4,10,3,15,9,0,9,8,0,11,10,0,8,21,0,21,5,0,6,0,7,7,74,38,114
80107109013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,0,8,0,0,5,5,0,9,3,0,3,12,3,15,6,0,6,10,0,10,5,0,5,40,0,40,9,0,9,5,0,5,95,10,110
80107109014,0,3,3,0,0,0,0,0,0,0,9,9,3,0,6,0,0,6,4,6,6,8,4,8,5,0,9,14,3,15,4,0,6,12,0,12,15,6,19,17,0,17,19,0,15,12,0,12,19,4,27,13,0,13,0,6,5,134,38,175
80107109015,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,5,0,5,4,0,4,0,0,0,4,4,3,3,0,7,8,0,8,6,0,0,7,4,12,7,0,7,9,0,13,9,0,9,22,0,22,7,0,7,0,0,0,94,22,115
80107109016,3,0,3,0,4,4,0,0,0,0,0,0,0,5,9,0,4,5,0,0,4,0,0,4,3,0,13,4,5,12,10,5,14,6,4,7,21,6,24,13,0,18,13,0,12,12,0,9,35,0,35,3,0,10,0,3,3,134,41,173
80107109017,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,3,0,5,5,0,5,0,0,0,5,6,13,6,0,6,3,0,3,5,0,4,14,0,14,6,0,6,0,0,0,49,19,67
80107109018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,3,0,6,7,3,12,4,0,5,4,6,4,8,5,10,8,0,13,13,0,13,18,0,18,19,0,25,6,0,8,0,0,0,103,26,127
80107109019,0,4,9,0,0,0,0,4,4,0,0,0,0,9,11,0,0,0,3,3,5,4,0,3,3,3,7,7,3,12,11,4,12,9,6,13,15,3,22,12,0,12,22,0,19,15,0,15,32,0,36,5,0,5,0,0,0,134,46,184
80107109020,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,9,0,0,3,0,0,6,0,0,3,5,4,6,11,3,15,6,4,12,9,0,15,9,0,9,5,0,5,4,0,4,16,0,16,0,0,0,4,0,3,87,28,112
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,4,8,9,0,9,0,0,0,4,0,10,8,0,8,3,0,3,13,0,13,0,0,0,12,0,12,5,0,5,36,0,39,0,0,0,0,0,0,87,15,101
80108109102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,3,0,3,0,0,0,3,0,11,10,0,17,13,0,13,9,0,8,4,0,4,38,0,41,8,0,8,0,0,0,106,17,117
80108109103,0,0,0,0,0,0,0,5,5,0,5,5,5,14,18,0,9,6,6,8,10,0,4,6,4,3,12,4,5,13,3,0,3,6,4,8,11,7,16,3,0,3,5,0,6,7,0,11,36,0,40,4,0,5,3,0,3,101,67,167
80108109104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,9,7,0,4,4,4,3,6,3,3,7,3,0,3,6,0,5,14,0,17,4,0,4,7,0,6,3,0,3,24,0,20,6,0,6,0,0,0,73,21,91
80108109105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,3,0,3,6,0,7,4,0,4,7,0,7,9,0,9,53,0,53,8,0,8,0,0,0,105,3,108
80108109106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,0,4,4,7,5,8,3,8,3,0,3,10,5,19,12,0,9,14,0,14,9,0,9,60,0,64,6,0,6,0,0,0,134,28,162
80108109107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,0,0,0,4,0,3,4,0,9,3,0,0,3,0,6,5,3,9,10,0,10,4,0,8,6,0,9,44,0,45,3,0,3,0,0,0,104,13,121
80108109108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,5,0,0,3,3,8,6,0,4,5,6,5,7,0,3,18,9,21,13,0,13,9,0,14,6,0,6,64,0,65,9,0,9,0,0,0,134,26,161
80108109201,0,4,0,0,3,5,0,4,4,0,6,5,0,9,9,3,14,10,4,11,10,4,5,13,9,9,19,9,4,17,7,4,14,11,5,14,9,8,13,11,0,13,6,0,6,14,0,20,38,4,48,7,0,7,4,4,6,139,88,231
80108109202,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,4,3,3,8,0,0,5,5,5,10,7,0,6,10,0,9,11,4,12,12,0,12,10,0,10,6,0,6,46,5,57,5,0,5,0,0,0,125,27,154
80108109203,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,3,10,10,9,0,14,8,4,12,6,4,9,15,5,25,17,3,20,10,0,10,10,0,10,33,4,38,5,5,4,0,5,5,119,35,153
80108109204,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,5,0,0,5,0,0,0,3,4,6,4,0,7,10,3,18,4,0,4,11,0,11,9,0,9,25,0,25,7,0,11,0,4,4,91,26,116
80108109205,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,3,0,3,6,5,3,3,3,0,3,3,0,9,3,6,5,12,5,17,15,0,15,5,3,4,7,0,7,28,3,29,8,0,8,0,0,0,94,28,124
80108109206,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,4,4,5,6,0,0,4,3,5,7,4,0,7,11,3,16,3,0,3,14,0,13,3,0,3,36,0,34,0,0,0,0,0,0,93,28,127
80108109207,3,3,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,5,0,0,0,0,0,3,5,5,7,9,3,12,8,7,12,12,0,12,3,0,3,12,0,14,41,0,40,7,0,7,0,0,0,96,32,129
80108109208,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,5,3,8,4,0,5,4,0,4,8,0,10,11,0,15,11,0,11,11,0,11,7,0,7,65,0,67,6,0,9,0,0,0,149,15,164
80108109209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,6,6,32,8,36
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,0,0,0,0,4,4,0,0,0,0,10,10,3,33,35,0,10,10,5,15,22,8,17,22,9,7,19,16,10,22,5,6,9,5,0,8,7,6,14,11,0,11,11,0,11,6,0,6,32,0,32,5,0,5,5,3,10,114,124,235
80108109302,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,3,0,0,5,5,0,3,3,0,8,4,0,3,5,0,8,12,0,14,0,3,3,12,0,12,6,0,8,16,0,16,9,0,9,0,0,0,66,26,88
80108109303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,7,0,0,6,3,5,14,11,9,16,3,3,6,11,5,15,16,9,20,9,0,9,9,3,16,3,0,3,47,3,49,7,0,11,0,0,0,124,44,173
80108109304,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,0,3,4,7,0,3,0,0,8,0,4,9,8,7,10,8,5,12,12,3,16,13,10,23,8,0,10,20,0,20,22,0,27,85,0,86,10,0,14,0,5,6,199,60,257
80108109305,0,0,0,0,0,4,0,4,4,0,4,0,0,7,7,0,0,0,0,9,9,9,5,11,9,3,5,15,0,17,4,0,11,6,0,8,24,9,33,13,0,17,17,5,22,10,0,10,47,0,47,11,0,11,0,3,3,165,44,212
80108109306,0,4,5,0,0,0,0,0,0,0,0,0,0,3,3,0,12,9,3,3,11,7,4,10,8,6,17,12,3,17,5,5,8,9,5,14,21,6,29,9,0,9,23,0,28,12,0,12,47,7,53,15,0,13,0,0,0,175,66,241
80108109401,0,0,0,0,0,0,0,0,0,0,3,3,7,4,9,0,4,3,5,4,9,4,3,3,4,6,10,11,4,14,5,0,5,5,0,5,16,0,21,16,0,16,10,0,8,13,0,13,44,3,44,3,0,3,0,0,0,129,33,165
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,6,0,6,3,0,3,7,4,5,3,0,4,0,0,0,3,0,3,3,0,8,10,0,10,3,0,0,4,0,4,33,0,33,0,0,0,0,6,5,75,18,89
80108109404,0,3,5,0,0,0,0,0,0,0,0,0,0,9,9,0,3,3,11,4,10,4,3,8,6,11,18,9,9,13,8,12,21,13,14,26,26,19,49,16,0,20,18,0,18,12,0,16,45,4,49,9,5,15,0,0,0,186,107,292
80108109405,0,0,0,0,0,0,0,0,0,0,4,3,0,7,7,0,0,0,0,0,3,6,0,3,9,3,8,3,4,9,12,3,11,8,4,9,18,5,19,11,0,9,17,0,14,19,0,18,65,0,67,6,0,4,0,0,3,171,36,203
80108109406,0,0,4,0,0,0,0,8,8,0,0,0,5,4,10,3,0,5,6,0,7,0,7,9,10,3,12,8,8,14,8,10,22,5,0,6,17,17,31,12,0,12,9,3,7,9,0,9,31,3,33,7,0,7,0,0,0,132,66,197
80108109407,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,5,0,5,5,5,3,9,4,4,9,10,3,7,3,0,10,4,5,8,7,8,12,6,0,6,11,4,15,16,0,16,26,5,25,7,0,7,0,0,0,98,45,140
80108109501,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,4,0,5,0,6,5,3,3,9,3,3,8,3,7,9,3,0,3,0,0,3,10,3,15,11,0,11,10,0,9,8,0,8,18,0,17,0,0,0,0,0,0,78,32,108
80108109502,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,5,0,5,0,0,3,6,0,4,0,3,4,7,0,3,8,0,10,5,3,11,13,0,13,5,0,5,8,0,8,37,0,37,3,0,3,0,0,0,103,19,121
80108109503,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,5,6,5,8,10,3,4,7,0,6,5,5,3,4,3,3,8,5,3,9,14,7,16,9,0,9,7,0,7,6,0,6,15,0,15,0,0,0,0,0,0,64,41,107
80108109504,0,5,6,0,0,0,0,4,4,0,14,14,0,20,18,0,11,11,12,0,16,0,11,8,3,0,8,7,3,11,6,4,8,4,0,3,10,0,15,6,0,6,6,0,6,11,0,11,27,0,26,8,0,8,0,0,3,103,72,180
80108109505,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,5,5,5,8,4,4,10,6,7,8,9,0,9,4,0,5,3,0,6,15,5,19,18,0,20,11,0,11,7,0,8,28,0,25,10,0,10,3,0,4,131,41,167
80108109506,0,0,0,0,0,0,0,0,0,0,5,5,0,4,3,0,0,4,4,5,4,0,0,0,3,4,3,8,5,11,3,3,8,4,0,5,6,5,5,14,0,14,8,0,8,5,0,5,27,3,28,6,0,11,0,0,0,87,30,116
80108109507,0,0,0,0,0,0,0,5,6,0,0,0,0,5,7,0,6,0,0,3,7,6,8,10,3,3,7,8,3,7,6,0,7,6,7,14,12,10,20,11,0,11,10,0,10,8,0,10,16,0,23,4,0,9,0,0,0,101,58,158
80108109508,0,0,4,0,0,0,0,0,0,0,0,0,0,8,8,3,0,7,3,3,9,6,5,10,8,4,8,9,7,9,7,0,9,9,4,5,19,5,28,17,0,18,12,0,12,14,0,14,38,3,37,4,0,4,0,0,0,147,44,191
80108109509,0,0,3,0,0,0,0,0,0,3,0,3,0,3,3,5,0,3,3,6,8,0,0,0,5,5,8,9,0,7,7,5,8,0,0,0,5,4,11,23,0,23,8,0,13,7,0,7,24,0,28,7,0,7,0,0,0,108,31,139
80108109601,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,6,3,5,4,0,9,4,0,0,9,0,17,0,5,3,8,3,15,0,3,5,18,5,20,10,0,10,8,0,11,3,0,3,38,0,40,0,0,0,0,0,0,107,35,148
80108109602,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,0,0,4,4,4,4,0,6,8,8,17,8,4,11,9,13,16,5,0,4,11,7,19,0,0,0,8,0,8,7,0,9,33,3,31,4,0,4,0,0,0,93,49,139
80108109603,0,3,3,0,0,0,0,0,0,0,0,0,0,11,13,5,5,14,8,0,5,8,0,6,11,5,17,12,4,14,4,3,9,8,3,6,17,9,24,18,0,21,14,0,14,12,0,12,44,0,42,15,0,15,0,0,0,168,53,221
80108109604,0,0,0,0,0,0,0,0,0,0,3,3,0,12,12,0,8,8,0,5,7,3,11,10,8,3,10,0,0,0,5,4,12,4,0,3,15,0,21,7,0,7,4,0,4,10,0,10,27,0,25,5,0,6,0,0,5,99,51,146
80108109605,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,7,0,4,9,0,0,4,9,5,11,6,3,9,7,0,7,7,0,10,9,0,9,8,0,13,3,0,3,29,0,29,7,0,9,0,0,0,95,24,116
80108109701,0,0,0,0,0,0,0,4,4,0,17,18,0,35,37,0,6,6,5,9,15,0,0,0,6,4,5,3,4,9,9,0,10,3,0,6,11,3,11,9,0,9,14,0,10,5,0,5,38,4,38,7,3,11,0,5,5,115,93,209
80108109702,0,0,3,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,5,0,5,3,6,7,4,4,4,4,4,5,0,0,5,5,3,11,10,5,13,13,0,11,17,0,17,12,0,12,41,6,41,4,0,4,0,0,0,130,26,154
80108109703,0,0,0,0,3,3,0,0,0,0,0,0,5,5,4,0,3,5,0,0,0,0,7,8,4,4,10,12,3,19,9,3,6,11,0,9,11,3,22,11,0,11,9,8,15,9,0,9,48,0,46,4,0,9,0,0,0,128,43,170
