SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
80104103713,0,0,9,9,0,0,5,5,7,0,4,10,27,0,6,33,22,0,3,26,11,0,0,14,9,0,0,9,3,0,0,4,0,0,0,0,72,9,30,109,0,0,5,5,0,0,7,7,11,0,10,22,25,0,0,34,21,0,0,24,6,0,0,8,10,0,0,9,0,0,0,0,0,0,0,0,72,9,33,117,0,0,15,15,0,0,16,16,13,6,12,33,49,0,9,65,42,6,0,48,18,4,0,19,18,0,0,19,8,0,0,4,0,0,0,0,148,17,63,227
80104103714,0,0,21,21,0,0,8,10,4,7,6,17,45,0,7,54,29,3,6,34,15,0,0,14,15,0,4,20,0,0,0,0,0,0,0,0,112,16,46,173,0,0,10,10,0,5,5,11,9,3,6,21,53,3,4,61,24,3,8,30,11,0,9,16,10,0,9,15,3,0,0,5,0,0,0,0,113,14,50,170,0,0,35,35,0,5,16,24,14,8,12,34,99,9,7,109,47,11,11,64,27,0,6,31,26,0,11,32,4,0,0,9,0,0,0,0,221,26,96,339
80104103804,0,0,18,18,0,0,13,13,6,0,11,18,27,0,0,27,42,5,0,47,16,0,7,22,8,0,0,7,0,0,0,0,0,0,0,0,105,10,51,162,0,0,21,23,0,0,21,18,14,3,4,18,34,0,7,50,40,0,5,49,10,0,5,15,7,0,4,8,0,0,0,0,0,0,0,0,110,11,60,180,0,0,35,38,0,4,30,32,21,5,15,42,67,7,7,81,86,5,6,97,24,0,4,33,18,0,0,17,5,0,0,4,0,0,0,0,212,24,111,338
80104103805,0,0,16,16,0,0,10,10,9,0,9,14,33,8,0,42,23,0,0,28,7,0,0,9,5,0,3,9,0,0,0,0,0,0,0,0,79,14,26,123,0,0,11,11,0,0,4,5,9,5,3,18,42,6,0,43,17,5,0,22,10,0,13,26,0,0,0,4,3,0,0,3,0,0,0,0,81,20,33,131,0,0,19,19,0,0,9,8,22,0,12,35,67,16,4,85,40,3,5,55,18,3,13,33,3,3,6,14,5,0,0,8,0,0,0,0,162,31,62,251
80104103806,0,0,23,23,0,0,10,10,0,7,5,9,18,5,5,19,32,0,0,35,11,0,0,8,6,0,0,6,0,0,0,0,0,0,0,0,63,7,35,109,0,0,14,14,0,0,10,10,3,7,3,10,18,0,0,22,26,0,3,35,8,0,0,7,4,0,0,3,0,0,0,3,0,0,0,0,62,7,33,101,0,0,34,34,0,0,17,17,5,6,6,17,34,7,3,43,57,3,7,64,18,0,3,14,13,0,0,16,4,0,0,7,0,0,0,0,125,14,72,209
80104103807,0,0,8,8,0,0,9,11,4,0,11,16,19,0,5,23,31,3,0,37,7,0,0,6,6,0,0,10,0,0,0,0,0,0,0,0,73,6,33,111,0,0,12,12,0,0,3,3,4,3,5,16,20,0,4,25,31,3,3,36,5,0,0,12,10,0,0,7,0,0,0,0,0,0,0,0,73,6,31,115,0,0,20,20,0,3,14,16,12,4,13,26,41,0,10,54,59,3,0,72,19,0,4,22,14,0,0,17,0,0,0,5,0,0,0,0,150,11,61,225
80104103808,0,0,10,10,0,0,16,15,8,6,9,16,24,0,0,27,22,0,0,29,14,0,9,20,9,0,0,10,3,0,0,5,0,0,0,0,71,11,44,125,0,0,14,14,0,3,13,10,11,6,10,27,33,0,10,37,22,0,9,32,4,4,4,13,7,0,3,12,0,0,0,5,0,0,0,3,72,16,64,149,0,0,22,22,0,4,25,29,14,14,20,48,59,3,10,70,46,5,12,58,19,4,12,32,10,0,5,21,4,0,0,9,4,0,0,0,150,26,103,282
80104103809,0,0,15,15,0,0,8,8,5,0,5,8,21,0,5,25,26,0,3,35,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,61,3,35,99,0,0,15,15,0,0,10,10,5,0,0,9,29,3,3,34,19,0,3,29,3,0,3,4,0,0,3,3,0,0,0,0,0,0,0,0,65,3,46,113,0,0,34,34,0,0,18,18,11,0,0,17,44,6,4,53,52,3,13,66,6,0,3,13,5,0,3,3,0,0,0,0,0,0,0,0,121,5,82,213
80104103810,0,0,8,8,0,0,6,6,4,5,3,8,29,0,4,37,20,5,3,31,11,3,0,13,8,0,0,11,4,0,0,3,0,0,0,0,76,11,28,119,0,0,8,8,0,0,3,5,9,6,5,11,42,3,6,51,14,4,0,18,9,0,0,13,5,0,0,5,0,0,0,4,0,0,0,0,75,13,22,115,0,0,18,18,4,0,14,13,8,4,7,21,68,5,10,87,38,11,0,51,22,3,0,27,13,0,0,17,3,0,0,3,0,0,0,0,155,25,53,233
80104103811,0,0,8,8,0,0,5,5,4,0,6,12,24,0,4,31,20,0,0,20,4,0,0,9,4,0,0,4,0,0,0,0,0,0,0,0,57,5,20,85,0,0,7,7,0,0,3,3,9,5,5,11,25,3,0,38,17,0,7,21,9,0,4,7,3,0,3,7,0,0,4,0,0,0,0,0,59,9,31,97,0,0,14,14,0,0,11,11,14,3,10,26,48,8,8,67,34,0,6,39,14,4,3,13,9,0,3,9,0,0,4,6,0,0,0,0,118,13,54,181
80104103812,0,0,16,16,0,5,16,18,19,10,8,34,45,0,5,53,32,0,6,34,11,0,0,10,3,0,0,7,0,0,0,0,0,0,0,0,114,15,55,176,0,0,15,21,0,0,6,10,28,10,10,42,52,3,5,60,24,0,7,27,10,0,6,14,3,0,4,8,0,0,5,6,0,0,0,0,112,13,59,186,0,0,31,32,0,3,24,30,46,19,15,82,99,3,15,112,54,0,15,62,17,0,6,24,4,0,3,8,0,0,3,8,0,0,0,0,229,33,109,369
80104103813,0,0,18,18,0,0,6,6,12,7,10,25,26,0,9,37,25,5,3,33,10,0,0,12,4,0,0,3,0,0,0,0,0,0,0,0,76,7,49,133,0,0,12,12,0,0,3,8,8,6,0,18,40,4,4,50,17,3,3,23,10,0,0,10,3,0,9,8,0,0,0,4,0,0,0,0,78,13,39,127,0,0,30,30,0,0,15,17,19,5,21,41,68,5,8,81,40,4,3,53,21,0,3,25,4,0,6,15,0,0,0,7,0,0,0,0,149,21,88,258
80104103814,0,0,12,12,0,0,3,4,12,3,5,17,26,3,6,34,24,4,10,30,10,0,3,9,5,0,3,5,3,0,0,3,0,0,0,0,70,13,35,120,0,0,13,13,0,0,0,5,16,0,6,26,25,10,5,37,17,0,3,21,11,0,0,14,0,0,4,4,4,0,0,4,0,0,0,0,72,11,34,117,0,0,24,24,7,0,3,12,18,9,9,43,50,15,8,69,37,4,15,52,19,0,10,24,4,0,3,12,4,0,0,9,0,0,0,0,141,24,73,238
80104103815,0,0,12,12,0,0,0,3,11,4,9,20,28,0,0,37,24,3,4,33,23,0,4,28,11,0,0,14,7,0,0,9,0,0,0,0,96,21,27,138,0,0,15,15,0,0,3,8,11,3,5,24,35,9,0,40,19,5,7,28,17,0,3,20,9,0,4,16,0,0,0,0,0,0,0,0,92,19,46,153,0,0,22,22,5,0,10,11,20,11,12,39,62,9,4,78,47,6,9,65,38,0,5,44,17,5,5,27,10,0,0,6,0,0,3,3,186,34,73,297
80104103907,0,0,11,11,0,0,6,8,3,8,4,14,12,3,7,23,17,0,5,21,4,0,0,8,10,0,0,5,0,0,5,4,0,0,0,0,48,14,38,95,0,0,4,4,0,0,8,9,9,8,7,15,13,7,3,24,13,0,0,19,4,0,4,11,4,0,0,6,0,0,5,5,0,0,0,0,44,10,32,88,0,0,15,15,0,3,13,16,9,16,11,30,29,8,11,44,32,0,8,40,10,0,4,17,13,0,0,17,0,0,4,4,0,0,0,0,93,29,64,187
80104103908,0,0,8,8,0,0,16,16,11,0,25,41,23,0,6,33,7,0,0,12,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,45,9,54,101,0,0,4,4,0,0,3,3,22,4,6,39,15,0,11,27,4,0,0,4,0,0,3,7,0,0,3,4,0,0,0,0,0,0,0,0,49,8,40,95,0,0,3,3,0,0,22,22,34,7,32,75,41,0,20,59,11,3,0,12,0,0,3,9,4,0,5,9,0,0,0,0,0,0,0,0,96,10,89,195
80104103910,0,0,4,4,5,14,23,40,37,26,63,125,27,11,25,55,14,0,21,34,9,0,9,11,5,0,0,5,0,0,0,0,0,0,0,0,93,50,138,278,0,0,10,10,7,10,19,36,44,27,47,121,26,3,12,47,3,5,9,24,5,0,6,17,4,0,0,7,0,0,0,0,0,0,0,0,91,48,112,255,0,0,9,14,9,23,43,79,74,53,113,240,52,11,38,108,20,3,31,51,10,0,17,29,9,0,0,12,0,0,0,0,0,0,0,0,179,97,256,531
80104103911,0,0,0,0,0,8,8,17,18,9,14,45,8,0,0,12,3,0,3,7,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,29,21,33,80,0,0,5,5,0,7,6,16,15,12,9,38,6,0,3,12,3,0,0,7,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,34,22,28,78,0,0,3,5,0,19,11,29,32,24,30,83,11,0,6,18,12,0,4,12,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,60,38,62,161
80104103912,0,0,19,19,0,0,20,24,3,8,12,23,14,4,6,29,28,5,4,35,16,0,0,18,8,0,0,5,0,0,0,0,0,0,0,0,64,14,65,150,0,0,17,17,0,0,11,17,6,6,8,21,19,4,7,26,26,4,4,30,7,0,4,11,6,0,0,8,0,0,0,0,0,0,0,0,69,12,51,132,0,0,34,34,0,3,35,36,9,12,22,45,36,9,12,56,54,9,7,71,21,3,8,27,15,0,0,12,0,0,3,3,0,0,0,0,138,29,113,281
80104103913,0,0,0,0,0,0,9,7,16,11,24,39,6,4,8,20,0,0,0,6,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,33,15,41,87,0,0,0,0,4,0,3,13,22,7,7,38,0,3,4,9,5,0,3,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,14,29,74,0,0,0,0,5,4,12,22,29,17,33,77,11,5,16,30,8,0,0,13,3,0,5,6,3,0,0,6,0,0,0,0,0,0,0,0,66,23,65,152
80104103914,0,0,14,14,0,4,14,16,7,3,7,18,41,0,10,53,29,0,8,37,14,0,7,18,7,0,3,11,3,0,5,6,0,0,0,0,104,12,62,172,0,0,17,17,0,3,10,13,16,0,6,24,41,5,3,52,22,0,8,29,10,0,8,18,11,0,3,14,0,0,0,3,0,0,0,0,105,11,56,169,0,0,25,25,3,6,22,33,20,5,20,42,81,5,19,108,52,7,12,71,23,0,13,34,19,0,7,26,3,0,4,7,0,0,0,0,205,20,119,338
80104103915,0,0,8,8,0,0,11,7,4,0,9,12,32,0,10,42,16,4,5,21,7,0,0,13,9,0,3,12,3,0,0,3,0,0,0,3,69,7,47,121,0,0,4,4,0,5,8,5,13,0,8,22,29,4,4,31,14,0,6,19,10,0,4,11,6,0,0,8,0,0,0,0,0,0,0,0,66,4,41,116,0,0,19,19,0,5,14,17,14,0,18,39,56,6,12,77,32,6,9,45,15,0,4,20,15,0,0,16,3,0,0,3,0,0,0,3,139,15,85,243
80104103916,0,0,7,7,3,3,16,21,26,18,52,84,24,3,16,43,8,0,8,18,5,0,3,15,3,0,0,4,0,0,0,0,0,0,0,0,75,21,89,194,0,0,10,10,3,4,19,29,36,25,40,94,19,0,12,34,3,0,4,7,7,0,0,12,3,0,0,3,0,0,0,0,0,0,0,0,74,30,85,191,0,0,15,15,6,7,32,45,56,45,89,186,48,3,26,74,17,0,9,29,12,0,7,21,3,0,0,3,0,0,0,0,0,0,0,0,150,53,180,380
80104103917,0,0,3,3,0,0,9,10,11,4,17,40,11,4,4,15,0,0,10,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,9,44,81,0,0,0,0,0,3,9,15,19,3,13,38,5,0,11,19,0,0,5,7,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,27,13,47,83,0,0,3,3,0,0,19,25,31,14,36,73,16,3,16,39,3,0,9,16,6,0,4,9,0,0,0,6,0,0,0,0,0,0,0,0,60,19,84,162
80104103918,0,0,5,5,0,3,5,8,21,11,17,45,7,0,4,12,0,0,3,9,5,0,3,8,3,0,3,4,0,0,0,0,0,0,0,0,32,13,40,86,0,0,0,0,0,5,0,9,20,15,7,42,8,5,5,13,3,0,0,6,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,32,21,18,78,0,0,5,4,0,5,9,18,38,22,24,91,14,5,4,22,0,0,11,11,7,0,3,14,5,0,4,10,0,0,0,0,0,0,0,0,68,36,57,161
80104103919,0,0,4,3,0,0,6,6,8,8,10,25,21,5,5,29,16,0,0,19,5,0,0,10,4,0,0,4,0,0,0,0,0,0,0,0,51,13,31,95,0,0,10,13,5,0,6,10,11,8,8,24,21,0,4,29,12,0,4,14,3,0,4,6,3,0,0,5,0,0,0,0,0,0,0,0,51,8,35,104,0,3,17,17,5,0,9,9,16,12,20,49,40,9,15,59,25,5,3,29,9,0,4,14,3,0,0,7,0,0,0,4,0,0,0,0,106,17,69,192
80104103920,0,0,0,0,0,0,0,10,18,13,18,44,6,3,10,16,0,0,4,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30,15,36,85,0,0,0,0,0,0,0,5,21,13,14,46,6,0,10,13,0,0,3,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,32,19,32,78,0,0,0,0,0,3,4,12,39,27,32,98,12,4,14,27,6,0,9,16,0,0,6,6,5,0,0,4,0,0,0,0,0,0,0,0,55,33,67,159
80104103921,0,0,6,6,3,3,5,11,20,21,32,76,31,4,10,45,7,3,6,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,61,33,64,155,0,0,0,0,0,8,9,13,31,25,28,86,19,0,17,41,3,0,3,8,0,0,4,10,0,0,3,3,0,0,6,6,0,0,0,0,65,32,76,169,0,0,9,9,8,9,10,27,55,40,63,159,56,5,27,88,5,5,11,20,0,0,8,12,0,0,8,8,4,0,6,5,0,0,0,0,126,58,137,321
80104103922,0,0,20,21,0,0,16,19,9,5,20,34,38,11,6,52,24,0,7,35,10,0,0,10,4,0,0,3,5,0,0,5,0,0,0,0,84,20,61,167,0,0,13,7,0,0,17,19,11,9,23,43,32,5,7,45,21,5,7,30,8,0,6,12,0,0,4,5,0,0,0,0,0,0,0,0,77,19,69,167,0,3,27,32,0,0,30,39,21,13,36,74,73,14,12,95,42,5,13,64,11,0,4,21,5,0,3,8,5,0,0,5,0,0,0,0,163,39,129,332
80104103923,0,0,17,17,0,0,9,7,9,4,14,23,33,3,4,48,46,3,5,52,12,0,3,9,3,0,0,6,0,0,0,0,0,0,0,0,107,10,56,170,0,0,21,21,0,0,11,11,14,4,6,30,45,0,6,54,33,0,3,39,8,0,4,14,6,0,8,11,0,0,0,0,0,0,0,0,105,9,50,171,0,0,35,35,0,0,15,16,22,4,19,53,83,5,11,97,81,0,9,97,17,0,6,30,5,0,11,13,0,0,0,3,0,0,0,0,212,22,104,345
80104103924,0,0,7,7,0,0,9,14,6,3,20,28,28,3,5,35,23,0,0,28,13,0,0,13,3,0,3,6,0,0,0,0,0,0,0,0,85,11,49,138,0,0,9,9,0,0,11,11,12,7,10,25,31,0,9,40,22,0,4,28,12,0,0,12,0,0,0,6,0,0,0,3,0,0,0,0,86,7,45,138,0,0,21,21,3,0,26,29,17,10,28,56,60,7,9,76,47,0,4,58,23,0,0,27,8,0,4,14,3,0,0,3,0,0,0,0,169,15,91,277
80104103925,0,0,6,6,0,0,12,12,14,0,11,23,37,6,8,52,20,3,0,24,23,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,94,15,40,145,0,0,17,17,0,0,11,10,21,4,5,25,37,3,7,47,28,4,0,34,9,0,3,16,0,0,11,10,0,0,4,4,0,0,0,0,91,14,55,158,0,0,26,26,0,0,21,22,33,0,14,50,72,13,15,95,49,8,3,57,25,0,9,36,3,0,12,10,0,0,4,4,0,0,0,0,181,23,95,302
80104103926,0,0,0,0,0,3,10,12,9,3,10,28,9,0,7,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,21,11,37,64,0,0,0,0,0,3,6,7,11,11,19,36,7,0,12,22,0,0,4,4,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,23,12,36,75,0,0,0,0,0,8,12,19,20,11,30,61,16,0,23,42,0,0,4,4,4,0,4,4,3,0,0,3,0,0,3,3,0,0,0,0,38,22,74,139
80104103927,0,0,13,13,0,0,19,19,12,14,23,46,36,10,10,58,30,0,5,41,11,0,4,20,4,0,0,3,0,0,0,0,0,0,0,0,95,22,90,205,0,0,17,17,0,5,14,14,26,14,18,61,38,6,8,49,19,0,9,33,11,0,10,18,5,0,3,7,0,0,5,5,0,0,0,0,95,22,85,203,0,0,36,36,3,6,25,32,31,29,42,111,74,12,21,107,49,0,17,70,22,0,15,38,3,0,6,9,4,0,5,8,0,0,0,0,188,47,174,409
80104103928,0,0,9,9,0,0,7,7,4,7,6,17,17,3,4,26,14,0,4,17,9,0,0,16,6,0,0,3,0,0,0,0,0,0,0,0,54,5,37,94,0,0,8,8,0,0,12,13,6,3,3,15,23,5,7,28,11,0,0,11,7,0,4,15,0,0,4,4,0,0,0,0,0,0,0,0,54,12,36,100,0,0,15,15,0,0,21,21,11,3,13,30,39,4,11,53,29,0,4,33,25,0,9,30,6,0,4,12,0,0,0,0,0,0,0,0,107,17,71,194
80104103929,0,0,0,0,0,6,12,14,22,15,24,53,24,0,4,31,5,4,0,11,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,52,18,44,115,0,0,6,6,5,3,13,14,28,13,17,56,14,7,8,24,9,0,0,9,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,54,20,40,116,0,0,6,6,5,4,21,30,49,20,40,107,40,7,12,57,13,4,5,17,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,107,39,84,234
80104104001,0,0,10,13,0,6,40,44,31,11,62,105,28,4,19,47,21,0,16,32,14,0,7,19,6,0,3,10,0,0,0,0,0,0,0,0,96,22,160,278,0,0,12,14,4,9,22,36,35,18,34,86,35,4,12,48,15,0,8,22,6,0,10,21,6,0,3,9,0,0,3,5,0,0,0,0,97,29,112,240,0,3,20,24,0,15,63,79,64,29,100,188,66,9,31,96,32,0,23,61,22,0,19,39,12,0,9,20,4,0,3,7,0,0,0,0,194,53,271,517
80104104002,0,0,10,10,0,0,8,8,4,3,6,16,11,5,0,12,27,0,3,32,26,0,5,25,12,0,0,16,5,0,0,5,0,0,0,0,82,10,39,128,0,0,22,22,0,0,4,4,6,9,11,25,14,0,6,16,27,0,3,26,18,0,8,24,8,0,3,12,6,0,3,10,0,0,0,0,79,6,66,150,0,0,33,33,0,0,13,13,15,15,16,39,23,5,5,37,52,0,12,55,45,3,11,50,24,0,3,28,13,0,3,14,0,0,0,0,159,14,101,277
80104104005,0,0,8,8,0,3,13,8,11,5,11,28,23,0,9,36,16,3,12,25,7,5,6,15,8,0,0,12,3,0,0,8,0,0,0,0,65,19,59,149,0,0,11,11,0,0,8,13,7,7,9,22,22,7,3,32,17,0,4,24,7,0,5,8,6,4,3,17,4,0,0,6,0,0,0,0,65,21,55,139,0,0,22,22,0,5,17,24,18,17,18,51,46,8,19,73,34,7,13,50,14,5,13,26,16,6,3,21,7,0,0,13,3,0,0,4,135,43,114,290
80104104006,0,0,8,8,0,0,5,5,3,6,19,30,22,0,4,29,14,3,12,26,7,3,0,8,3,0,0,3,0,0,0,0,0,0,0,5,53,10,53,119,0,0,11,11,0,0,14,12,4,6,10,22,22,5,7,28,12,0,5,23,3,0,5,12,0,0,7,4,0,0,4,4,0,0,0,0,50,11,55,117,0,0,21,21,0,0,17,21,8,11,26,51,42,3,7,59,32,0,16,50,11,3,9,19,4,0,7,13,0,0,4,4,0,0,0,5,105,24,110,240
80104104007,0,0,16,16,0,0,13,13,11,8,24,37,17,4,13,43,33,9,9,43,15,0,6,21,6,0,0,6,0,0,0,0,0,0,0,0,88,22,77,188,0,0,22,22,0,0,14,18,13,3,20,44,24,8,6,44,26,5,8,38,7,6,7,13,8,0,12,19,0,0,0,0,0,0,0,3,85,19,87,194,0,0,35,35,0,0,29,26,30,12,43,85,49,16,19,85,53,10,13,80,26,7,9,35,12,0,12,28,0,0,0,0,3,0,0,6,174,39,166,376
80104104008,0,0,20,20,0,0,12,17,13,0,30,52,24,5,11,39,34,3,8,47,19,0,3,26,5,0,0,8,0,0,0,0,0,0,0,0,102,18,86,207,0,0,34,29,0,0,16,16,16,9,10,31,33,3,8,44,41,0,14,53,13,0,5,19,7,0,0,3,0,0,0,0,0,0,0,0,107,14,84,204,0,0,48,47,0,4,33,36,30,9,43,85,61,3,15,79,76,3,18,98,33,0,12,40,10,0,0,17,0,0,0,0,0,0,0,0,206,26,176,410
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,0,0,17,17,0,0,10,8,0,8,9,20,27,6,6,32,17,0,5,17,10,0,0,10,10,0,0,11,0,0,3,3,0,0,0,0,50,12,44,113,0,0,4,4,0,0,4,9,3,7,8,18,29,4,4,40,13,0,4,19,7,0,6,11,5,0,10,15,0,0,0,3,0,0,0,0,59,12,47,119,0,0,25,25,0,0,14,19,9,13,16,34,53,6,14,73,26,0,8,43,9,0,10,18,13,0,8,21,0,0,3,4,0,0,0,0,114,26,90,234
80104104014,0,0,4,4,0,0,16,16,5,0,30,39,16,0,7,23,26,0,0,31,19,0,4,23,10,0,4,10,0,0,0,4,0,0,0,0,77,7,63,148,0,0,19,19,0,0,11,11,14,6,24,39,21,0,5,27,21,3,3,26,8,0,0,14,13,0,0,12,0,0,0,0,0,0,0,0,79,8,62,143,0,0,23,23,0,0,23,23,24,0,47,77,35,3,15,48,43,5,5,56,29,0,3,32,22,0,7,25,0,0,0,3,0,0,0,0,150,14,132,299
80104104015,0,0,10,10,0,0,13,13,17,3,16,38,13,0,4,21,24,3,0,24,17,3,4,21,9,0,0,9,6,0,0,4,0,0,0,0,78,8,55,147,0,0,13,13,0,0,15,16,17,3,12,30,13,6,9,25,23,4,14,43,15,0,3,23,7,0,5,15,0,0,4,6,0,0,0,0,76,15,69,162,0,0,28,28,0,0,29,27,27,3,30,61,30,6,12,50,42,3,12,67,29,3,8,40,20,0,5,24,3,5,4,8,0,0,0,0,160,21,129,310
80104104017,0,0,16,16,0,0,14,17,18,5,25,46,20,0,8,33,9,0,8,20,3,0,0,9,5,0,0,5,5,0,0,5,0,0,0,0,67,6,70,143,0,0,11,11,4,4,9,17,24,4,15,43,22,4,9,32,7,0,6,17,7,0,4,7,4,0,4,3,0,0,3,3,0,0,0,0,68,9,55,133,0,0,17,17,3,8,23,33,42,3,36,82,48,4,18,69,26,0,15,37,7,5,3,19,4,0,4,7,9,0,3,10,4,0,0,0,135,17,129,282
80104104018,0,0,0,0,0,0,8,9,9,3,0,10,0,3,5,13,0,0,4,3,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,11,9,21,40,0,0,5,5,0,0,8,5,3,0,8,19,0,0,10,12,0,0,4,5,0,0,3,3,3,0,5,6,0,0,0,5,0,0,0,0,14,7,40,57,0,0,4,4,5,3,10,13,12,12,9,24,0,7,11,19,0,0,5,13,0,0,3,9,3,0,5,10,4,0,0,4,0,0,0,0,26,11,61,100
80104104019,0,0,13,13,0,0,4,4,0,0,10,16,10,0,8,15,12,0,5,16,11,0,9,18,5,0,0,11,4,0,0,6,0,0,0,0,51,0,48,96,0,0,5,5,0,0,6,6,0,0,4,6,15,0,0,16,10,0,0,17,14,0,0,13,5,0,0,5,3,0,4,6,0,0,0,0,49,0,26,79,0,0,19,19,0,0,17,17,3,0,17,21,22,0,11,29,24,6,6,39,23,0,5,30,11,0,0,13,7,0,4,10,3,0,0,3,101,10,74,179
