SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
80105106110,0,4,6,0,3,0,0,10,3,3,0,0,0,0,0,14,6,3,4,0,5,0,0,16,16,20,7,0,5,3,0,61,0,0,0,0,0,0,0,0,26,32,15,0,12,8,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,30,38,15,0,12,7,0,109
80105106111,0,6,0,0,0,0,0,13,0,3,5,0,4,0,0,12,6,4,0,0,0,0,0,8,23,10,11,9,6,4,0,57,0,0,0,0,0,0,0,0,32,23,14,3,5,3,0,88,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,14,32,27,17,9,9,6,0,96
80105106112,3,0,0,0,0,0,0,7,5,3,3,0,0,0,0,10,0,3,0,0,0,0,0,6,10,15,9,0,3,3,0,37,0,0,0,0,0,0,0,0,16,23,10,5,4,3,0,62,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,14,21,26,16,9,7,3,0,70
80105106113,9,7,6,3,4,0,0,28,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,9,11,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,14,23,11,8,10,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,11,14,25,17,7,8,3,0,72
80105106114,10,7,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,18,10,5,4,0,0,0,43,0,3,0,0,3,0,0,6,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,3,6,0,0,16,19,16,11,5,7,3,0,62
80105106116,16,14,9,0,3,3,0,43,4,4,0,0,0,0,0,8,8,4,3,0,0,0,0,8,10,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,41,28,8,0,3,0,0,81,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,4,3,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,16,3,3,3,0,0,33,42,42,9,8,4,0,0,113
80105106117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106119,3,0,0,0,6,0,0,8,0,0,0,3,0,0,0,10,4,3,3,0,4,4,0,24,11,14,9,13,3,0,0,59,0,0,0,0,0,0,0,0,24,29,18,19,13,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,8,0,8,0,0,0,0,0,12,3,0,0,0,0,0,0,0,3,8,0,5,7,3,0,27,23,38,16,23,20,12,6,126
80105106120,16,13,8,4,4,4,0,49,3,4,0,0,0,0,0,7,8,3,0,0,0,0,0,12,23,11,3,5,0,0,0,41,0,0,0,0,0,0,0,0,48,31,6,9,8,0,0,111,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,9,7,5,8,5,0,6,27,0,0,0,0,0,0,0,0,9,6,5,11,3,0,6,34,54,45,15,14,13,0,5,149
80105106121,0,4,7,4,0,0,0,13,4,3,4,0,0,0,0,13,4,0,4,0,0,0,0,4,14,13,10,4,4,0,0,45,0,0,0,0,0,0,0,0,17,25,25,10,9,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,17,27,24,10,11,0,0,88
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,11,3,0,3,0,0,0,16,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,3,13,5,5,14,4,0,48,0,0,0,0,0,0,0,0,19,22,6,11,17,10,0,81,0,5,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,13,19,22,13,11,23,10,0,99
80105112402,0,0,0,0,3,6,0,14,0,3,0,0,0,0,0,6,5,0,0,0,0,0,0,6,3,8,10,3,3,0,0,31,0,0,0,0,0,0,0,0,9,13,13,5,7,3,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,13,15,22,12,12,11,7,4,71
80105112403,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,11,5,0,0,0,0,0,0,5,22,20,13,8,15,5,6,84,0,0,0,0,0,0,0,0,31,23,17,6,19,6,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,31,29,17,8,21,9,3,115
80105112404,3,4,3,3,3,0,0,12,5,6,0,0,0,0,0,9,0,6,0,0,0,0,0,11,9,13,3,8,9,0,0,41,0,0,0,0,0,0,0,0,17,23,10,8,11,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,12,22,27,10,8,13,3,8,87
80105112405,0,3,0,0,3,0,0,7,0,0,3,9,4,0,0,11,0,0,0,0,0,0,0,9,3,13,7,11,14,5,4,59,0,0,0,0,0,0,0,0,5,20,12,16,28,5,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,5,16,12,15,23,4,4,92
80105112406,0,0,4,3,0,0,5,10,4,0,4,0,3,0,0,13,0,0,0,0,3,0,0,7,15,14,12,4,12,3,0,67,0,0,0,0,0,0,0,0,20,20,20,12,20,3,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,18,20,11,19,6,9,101
80105112407,3,5,0,4,3,3,0,15,3,4,6,0,3,0,0,12,7,6,3,0,0,3,0,26,14,10,11,3,4,0,0,52,0,0,0,0,0,0,0,0,28,29,17,5,13,5,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,28,34,14,12,15,5,3,116
80105112408,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,4,7,6,0,0,0,0,0,12,0,8,6,0,5,0,0,19,0,0,0,0,0,0,0,0,9,11,12,5,8,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,12,5,6,3,0,42
80105112410,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,0,0,0,0,24
80105112411,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,3,3,0,0,3,0,20,0,0,0,0,0,0,0,0,11,7,9,0,0,3,3,31,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,17,10,4,0,0,5,0,35
80105112501,7,0,5,0,0,0,0,17,5,0,5,0,0,0,0,8,3,4,0,4,0,0,0,14,34,24,7,3,5,0,0,79,0,0,0,0,0,0,0,0,44,31,19,9,9,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,49,31,19,8,9,0,0,123
80105112502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,5,0,3,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,5,0,16
80105112702,9,6,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,9,4,0,0,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,8,21,13,4,5,0,0,0,42
80105112703,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,8,0,0,4,4,3,0,22,0,0,0,0,0,0,0,0,13,3,4,4,9,7,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,3,5,9,11,3,45
80105112704,0,3,4,0,4,0,0,10,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,8,8,3,4,0,9,4,3,37,0,0,0,0,0,0,0,0,15,13,4,3,8,4,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,9,5,8,5,7,59
80105112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,0,9,3,0,0,0,0,8,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,7,8,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,15,3,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,5,0,4,3,0,38
80106106202,0,3,5,5,3,0,0,21,3,4,3,0,4,0,0,16,5,0,3,0,3,0,0,13,4,5,9,10,8,6,8,44,0,0,0,0,0,0,0,0,14,11,21,14,20,12,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,12,11,18,23,14,24,12,10,112
80106106203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106204,5,9,4,0,0,0,0,20,3,0,0,0,3,0,4,12,0,0,0,0,0,0,0,9,12,18,0,0,0,0,0,36,0,0,0,0,0,0,0,0,22,30,11,4,3,0,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,3,0,8,0,0,0,0,0,0,0,0,0,4,4,0,6,3,0,13,22,31,15,4,10,5,3,86
80106106205,14,6,13,0,3,3,0,36,4,0,0,3,3,0,0,7,5,5,0,0,9,3,0,22,24,10,4,9,5,0,0,55,0,0,0,0,0,0,0,0,43,28,13,11,19,5,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,16,47,32,17,15,16,5,0,135
80106106206,4,3,0,0,0,0,0,9,0,5,5,0,3,0,0,10,0,3,0,3,4,0,0,12,8,7,14,6,3,3,0,46,0,0,0,0,0,0,0,0,7,19,15,12,14,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,15,12,16,3,0,74
80106106207,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,3,4,0,4,0,0,11,15,13,3,5,7,7,0,52,0,0,0,0,0,0,0,0,15,16,9,6,15,7,0,81,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,14,24,21,10,6,14,8,0,90
80106106208,4,7,0,3,0,0,0,15,0,3,0,0,0,0,0,7,0,0,0,0,0,0,4,7,0,9,9,6,4,4,0,38,0,0,0,0,0,0,0,0,6,19,16,12,7,5,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,6,18,19,13,9,5,3,71
80106106209,0,3,0,0,0,0,0,4,0,0,3,5,4,0,0,9,0,3,0,0,0,0,0,15,4,12,10,3,14,0,3,41,0,0,0,0,0,0,0,0,7,16,17,5,16,8,3,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,16,17,5,19,4,3,74
80106106301,6,4,6,0,5,0,0,27,0,3,5,0,0,0,0,11,6,3,5,0,0,0,0,15,10,11,3,0,3,0,0,26,0,0,0,0,0,0,0,0,19,20,11,3,14,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,12,23,22,11,8,18,5,0,90
80106106302,0,3,0,4,3,0,0,12,3,0,0,3,0,0,0,9,0,0,5,0,0,0,0,4,4,7,5,3,5,0,5,32,0,0,0,0,0,0,0,0,9,12,6,13,7,4,5,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,13,13,12,4,5,64
80106106303,0,4,4,3,4,0,0,11,3,3,3,0,7,0,0,14,5,0,0,0,0,6,0,10,3,6,3,7,6,4,4,30,0,0,0,0,0,0,0,0,10,17,9,13,10,9,4,70,0,0,3,0,0,0,0,4,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,10,16,12,12,14,9,5,82
80106106304,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,5,12,5,14,3,0,39,0,0,0,0,0,0,0,0,3,6,17,5,18,8,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,8,14,4,21,9,4,61
80106106401,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,13,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,7,5,8,4,3,0,0,0,21
80106106402,3,7,4,5,15,0,0,27,6,0,8,0,0,3,0,16,0,0,0,4,0,0,0,9,12,14,11,12,8,8,0,71,0,0,0,0,0,0,0,0,20,27,16,18,22,13,3,123,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,9,3,0,0,3,0,0,16,29,29,16,19,22,18,0,138
80106106403,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,3,0,3,0,5,4,26,0,0,0,0,0,0,0,0,14,8,11,4,4,5,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,9,4,4,5,4,46
80106106405,7,4,0,3,0,4,0,20,0,0,3,0,4,5,0,17,6,5,4,0,5,0,0,26,14,25,16,3,11,6,3,83,0,0,0,0,0,0,0,0,31,34,23,11,28,16,0,140,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,31,34,27,11,29,14,3,146
80106106407,0,3,0,0,0,0,0,3,3,3,6,0,0,0,0,11,0,0,0,0,5,0,0,6,6,9,9,10,9,0,0,43,0,0,0,0,0,0,0,0,9,17,14,12,10,3,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,4,4,12,9,17,17,12,17,8,7,78
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,4,0,17
80106106411,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,21,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,14,13,3,0,4,10,4,0,35
80106106413,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,18,3,3,4,5,5,0,0,13,0,7,16,9,9,4,0,44,0,0,0,0,0,0,0,0,5,15,19,17,17,5,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,14,19,18,22,5,0,81
80106106414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
80106106415,0,3,0,3,5,0,0,15,0,3,3,0,0,3,0,15,5,4,4,0,0,0,0,16,10,10,4,3,8,6,0,50,0,0,0,0,0,0,0,0,16,26,15,9,22,8,0,100,0,3,0,0,0,0,0,5,3,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,4,6,5,3,8,0,0,20,22,34,17,15,23,13,0,118
80106106416,0,5,0,3,6,0,0,23,0,13,3,5,0,0,0,27,0,0,0,0,0,0,0,4,8,13,9,10,10,6,0,52,0,0,0,0,0,0,0,0,9,30,12,16,18,9,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,16,11,31,12,15,22,9,8,114
80106106417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
