SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
80105105508,54,32,34,41,32,25,14,0,0,232,7,5,9,8,8,0,7,0,0,50,0,0,4,0,6,0,3,3,0,14,0,0,0,0,0,0,0,0,0,3,11,7,13,9,11,0,11,3,5,74,3,6,5,9,0,3,0,0,0,28,65,46,48,56,44,34,25,7,7,336,72,17,27,43,30,15,14,6,3,215,7,13,9,16,12,4,5,10,0,75,0,0,0,0,6,0,7,4,5,28,0,0,0,0,0,0,4,0,0,9,7,12,7,20,20,11,15,8,3,110,3,0,3,5,3,0,0,0,0,21,87,30,35,62,56,31,27,13,6,346,125,46,56,86,62,41,20,4,0,447,12,14,18,24,24,9,13,7,3,125,0,4,3,4,10,7,6,5,5,42,0,0,0,0,0,0,3,0,5,12,13,15,19,31,34,12,23,17,8,182,11,3,3,11,3,6,3,0,0,51
80105105509,19,24,32,19,13,9,5,4,0,135,3,4,3,4,6,5,3,0,0,33,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,5,0,0,3,4,4,3,9,10,11,7,0,0,42,0,9,0,0,0,0,0,0,0,10,28,31,34,32,24,20,17,6,0,191,38,20,20,20,21,5,6,5,0,130,5,3,13,10,10,7,5,0,0,48,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,9,13,6,10,7,8,7,3,64,0,3,0,0,0,0,0,0,0,9,46,28,35,34,30,16,11,12,3,208,57,40,51,48,36,16,6,9,0,263,8,10,13,16,14,10,3,0,0,80,0,0,0,6,0,0,5,0,0,20,0,0,0,0,0,0,9,0,0,6,8,13,13,15,16,11,18,10,3,106,0,9,4,3,0,0,0,0,0,19
80105105601,34,17,29,33,29,20,9,3,3,164,7,8,6,6,13,7,0,3,0,57,0,0,5,6,0,3,3,3,0,18,0,0,0,0,0,0,3,0,0,4,8,8,11,9,14,9,11,11,3,80,4,0,0,0,0,0,5,0,0,14,49,27,37,43,47,28,17,8,3,265,44,24,22,31,23,23,8,8,0,187,9,11,8,11,10,5,11,0,5,80,0,4,5,3,0,3,0,0,5,18,0,0,0,4,0,4,0,3,0,13,9,13,18,20,11,10,15,7,11,107,4,4,3,3,0,0,0,0,0,15,51,47,42,48,35,34,29,13,7,311,83,43,48,58,51,43,21,11,0,357,16,18,20,22,25,14,13,8,3,137,0,4,6,5,5,7,5,3,5,36,0,0,0,4,0,4,4,9,0,18,15,23,24,25,27,23,21,19,11,193,8,0,3,7,5,3,5,0,0,27
80105105602,51,19,24,28,30,14,7,0,0,181,13,5,9,6,11,9,5,5,0,69,0,0,0,4,0,3,6,0,0,16,0,0,0,0,0,0,3,4,0,5,13,6,10,11,11,16,10,7,4,88,4,5,5,3,7,0,0,0,0,30,68,28,43,42,44,29,19,9,8,293,50,17,24,26,24,15,4,0,0,156,6,6,7,18,9,12,11,4,3,79,0,0,6,0,3,5,6,4,0,23,0,0,0,0,0,3,5,5,0,13,6,7,11,20,10,18,18,11,6,110,0,5,8,9,4,0,0,0,0,20,55,24,40,54,41,38,22,17,3,289,104,33,43,52,55,25,12,6,5,339,19,18,18,26,19,18,14,6,4,140,0,5,3,6,4,9,3,4,0,32,0,0,0,0,0,3,3,4,3,13,19,14,21,31,24,38,23,15,10,196,9,3,11,10,8,0,5,0,0,47
80105105603,42,13,18,22,20,9,12,4,0,148,0,5,5,3,9,4,3,3,3,38,0,0,0,3,4,0,0,3,0,17,0,0,0,0,0,0,0,0,0,6,0,6,5,11,10,6,3,13,3,54,3,0,0,0,8,4,3,0,0,16,46,17,30,34,34,23,20,15,3,217,32,28,17,21,23,15,6,7,0,152,0,6,3,6,15,8,7,6,0,53,0,0,0,0,0,5,4,0,0,16,0,0,0,0,0,0,0,4,0,6,0,6,9,6,14,9,16,14,4,74,0,0,0,0,5,3,0,0,0,10,31,32,23,32,40,25,26,22,9,237,69,40,36,50,45,25,23,7,0,302,5,12,8,16,17,13,12,11,3,87,0,0,0,4,0,4,5,7,0,31,0,0,0,0,0,4,0,5,0,12,5,12,8,17,21,21,18,21,8,133,5,4,0,3,5,3,8,4,0,30
80105105604,44,25,13,24,20,13,8,4,0,153,4,3,3,9,8,0,0,0,0,38,0,0,0,0,3,0,0,9,0,17,0,0,0,0,0,0,6,0,0,5,4,3,3,9,8,5,12,6,0,56,3,0,4,4,3,4,0,0,0,18,54,29,24,40,36,23,14,12,6,228,41,11,12,28,31,16,6,7,0,144,6,4,5,4,3,3,6,0,6,32,0,0,0,0,0,0,3,3,4,18,0,0,0,0,0,0,4,0,0,9,6,4,5,7,10,7,16,9,8,60,0,6,3,0,0,0,0,0,0,8,51,19,15,32,39,21,16,13,8,216,88,40,26,51,56,27,8,9,0,299,11,9,9,10,14,5,6,5,3,68,0,0,0,0,3,10,10,11,0,26,0,0,0,0,4,0,7,0,0,13,11,9,9,11,17,15,22,17,10,113,7,4,4,0,3,4,0,0,0,28
80105105605,49,13,13,23,28,14,7,7,0,158,5,4,3,6,6,9,0,3,4,45,0,3,0,3,0,0,0,3,0,18,0,0,0,0,0,3,0,0,0,4,5,9,3,17,13,11,3,4,8,68,0,0,0,0,0,0,0,0,0,9,57,29,16,36,40,27,14,14,8,234,51,12,16,34,38,15,11,8,0,178,6,6,5,0,8,9,8,3,4,58,0,0,0,0,0,5,3,3,0,20,0,0,0,0,0,0,0,0,0,0,6,10,10,3,11,15,10,13,7,80,3,0,0,0,3,0,0,0,0,7,62,24,27,37,46,34,18,13,10,264,98,31,32,53,63,33,15,8,0,335,11,17,13,11,17,16,9,7,10,107,0,4,0,5,3,5,5,3,3,36,0,0,0,0,0,3,0,3,0,9,11,17,13,22,22,21,15,19,10,147,3,0,0,0,4,0,0,0,0,20
80105105606,22,7,6,13,11,17,9,4,0,73,0,4,0,0,0,5,3,4,0,15,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,4,0,22,3,6,0,0,0,0,0,0,0,4,20,15,6,15,9,25,9,6,3,105,18,10,4,10,13,6,6,8,0,81,3,4,0,5,10,3,3,0,9,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,4,0,5,7,9,3,0,5,36,0,0,0,0,0,3,0,0,0,9,27,12,7,15,21,20,7,11,5,115,40,15,10,20,19,23,16,8,0,149,3,10,0,0,10,11,4,4,7,49,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,4,3,7,0,0,11,13,7,4,10,56,5,6,0,0,0,3,0,0,0,11
80105105607,48,18,12,14,25,15,7,0,4,141,11,4,5,6,9,8,3,4,0,51,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,11,6,4,8,8,8,7,0,6,58,3,0,0,0,0,0,0,0,0,10,55,20,20,24,40,24,12,4,10,209,41,22,17,22,24,16,5,9,3,143,5,5,8,10,14,7,3,6,0,60,0,0,0,0,0,4,0,0,6,18,0,0,0,0,0,0,0,0,0,3,5,7,9,13,11,9,5,10,5,82,4,0,0,0,3,0,0,0,0,6,42,28,19,35,43,29,11,18,9,233,80,36,29,35,59,32,7,3,6,289,18,8,10,16,22,18,7,5,0,110,0,3,3,0,5,4,5,4,6,21,0,0,0,0,0,0,5,0,0,9,18,7,10,21,27,25,12,14,9,139,3,0,0,3,4,0,0,0,4,18
80105105701,19,12,11,12,24,21,20,7,0,124,0,3,9,4,6,4,7,9,3,38,0,0,0,0,0,6,6,0,0,10,0,0,0,0,0,0,0,4,0,6,0,3,7,4,9,6,9,11,3,52,0,0,4,0,0,0,0,0,0,4,22,16,22,16,30,27,29,17,9,181,14,14,3,15,20,23,14,7,0,112,0,0,0,4,8,11,7,11,3,48,0,0,7,3,0,3,8,7,0,23,0,0,6,0,0,0,7,0,0,13,4,0,7,8,7,15,19,19,9,82,0,0,6,0,0,0,5,0,0,8,21,14,18,22,30,36,41,28,7,196,29,24,15,24,43,41,32,16,4,243,0,3,6,5,12,15,15,17,7,84,0,0,3,3,3,8,10,3,0,32,0,0,6,0,0,0,8,4,0,15,4,3,14,7,15,19,35,24,7,130,0,0,5,0,0,0,5,5,0,11
80105105702,25,3,13,13,7,9,3,6,0,79,0,3,4,5,3,0,0,0,0,27,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,27,12,18,23,17,17,7,0,3,118,19,18,20,15,9,5,9,0,3,94,0,0,4,6,3,4,0,0,0,24,0,0,0,0,4,3,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,4,12,11,5,3,0,0,41,0,0,0,3,0,0,0,0,0,5,20,19,27,29,17,14,15,0,3,138,40,24,31,25,18,12,10,6,3,169,0,4,10,7,6,6,5,0,0,52,0,0,0,0,7,9,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,4,11,14,13,10,4,3,3,75,0,0,0,7,0,0,0,0,0,10
80105105703,25,11,16,13,11,7,5,0,0,83,5,0,0,5,5,3,8,6,3,29,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,3,0,0,0,5,0,5,0,5,10,11,4,3,40,0,0,0,5,0,0,0,3,0,9,27,11,21,19,14,12,21,9,3,139,21,9,17,11,12,12,6,3,0,93,0,4,0,4,3,8,0,6,0,34,0,0,0,0,0,0,5,0,5,11,0,0,0,0,0,0,6,0,0,8,0,4,0,6,9,9,12,5,5,53,3,0,0,0,0,0,0,0,0,9,24,17,18,20,21,20,20,6,5,150,41,25,28,24,29,13,12,3,0,181,5,4,3,4,11,8,11,6,6,60,0,0,0,0,0,0,4,3,5,17,0,0,0,0,0,0,8,0,0,14,5,4,3,8,11,14,23,9,11,92,3,0,3,5,0,0,0,3,0,13
80105105704,17,9,20,16,9,8,10,4,4,95,0,0,12,0,4,6,4,6,0,31,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0,12,4,4,8,7,6,0,45,0,0,6,0,0,0,3,0,0,10,21,9,32,19,18,17,21,7,3,146,17,22,18,15,7,11,7,0,0,103,0,4,7,6,5,0,13,3,0,34,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,6,5,4,12,6,6,44,6,0,0,4,3,0,0,0,0,6,19,22,22,23,12,14,26,10,6,157,32,20,37,28,22,16,23,8,4,192,0,4,12,7,6,8,15,7,3,66,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,3,0,5,0,5,15,12,10,9,22,17,5,90,5,0,6,0,6,0,3,0,0,21
80105105705,20,15,15,22,25,14,12,6,0,132,4,4,0,8,3,12,11,9,0,47,0,0,0,3,0,0,0,3,0,15,0,0,0,0,0,3,0,0,0,9,4,4,0,13,8,14,15,9,4,68,3,0,0,8,3,0,0,0,0,14,28,26,16,35,32,30,31,14,3,221,29,18,12,20,25,17,10,7,6,141,0,10,6,9,9,8,16,10,4,71,0,0,0,4,0,0,0,3,0,11,0,0,0,0,0,5,5,0,0,15,0,12,9,13,16,20,22,13,4,99,0,0,0,6,6,4,3,0,0,18,32,33,23,36,40,35,35,19,3,256,49,39,25,40,47,37,28,12,6,274,4,13,7,18,15,18,27,17,3,124,0,0,0,4,0,6,6,9,0,28,0,0,0,0,5,10,3,0,0,18,4,12,11,24,27,27,40,23,7,173,4,6,4,14,7,4,3,0,3,36
80105105706,20,7,32,21,10,5,10,6,4,111,3,3,5,3,4,3,5,10,9,54,0,0,0,0,0,0,5,3,7,25,0,0,0,0,0,0,3,6,14,29,3,5,3,9,0,9,15,21,38,106,0,3,4,6,3,0,0,0,4,15,27,16,48,32,16,10,25,29,42,237,18,12,47,20,0,0,3,0,5,116,0,10,19,9,0,3,8,9,22,77,0,0,3,3,0,0,4,16,25,51,0,0,0,0,0,0,4,18,25,47,0,10,19,15,0,5,12,46,67,174,0,0,6,0,0,3,0,3,5,19,15,20,73,31,4,13,14,54,78,314,31,20,87,38,12,10,12,6,6,229,3,15,25,17,4,10,9,23,32,131,0,0,5,0,0,3,12,17,32,73,0,0,0,0,0,0,9,25,41,75,3,14,25,17,5,13,27,71,100,284,0,4,5,6,0,3,0,7,9,35
80105105708,30,32,21,22,17,17,11,3,0,150,3,4,11,4,9,3,9,0,0,48,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,4,3,11,11,4,11,11,9,4,0,63,0,0,3,5,0,0,6,0,0,16,31,47,34,24,36,24,19,9,0,229,25,23,16,25,26,15,5,4,4,151,0,10,10,9,4,10,9,0,0,54,0,0,3,0,0,3,4,0,0,20,0,0,0,0,0,0,0,6,0,4,0,15,9,7,7,16,15,5,3,82,7,0,6,0,0,0,0,0,0,14,29,40,37,32,36,34,21,12,6,244,53,61,41,43,47,31,16,8,4,302,4,17,20,10,14,14,13,3,5,101,0,4,3,0,4,6,4,5,0,24,0,0,0,0,0,0,0,9,0,8,4,25,19,7,18,27,21,14,3,142,5,3,7,3,4,0,6,0,0,33
80105105709,21,33,39,37,14,10,5,5,0,156,0,9,14,9,4,3,3,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,10,14,8,3,4,9,4,6,53,0,0,10,3,0,0,3,0,0,19,21,44,58,43,24,15,16,7,0,228,22,25,39,28,8,11,10,0,5,147,0,11,10,7,7,10,6,5,0,50,0,5,0,3,5,0,0,0,0,19,0,0,0,0,0,8,3,0,0,6,0,11,8,15,10,11,8,7,9,76,0,0,0,0,0,0,0,0,0,7,22,36,53,36,20,28,19,8,10,231,39,54,73,62,29,18,14,6,4,307,0,18,23,18,10,11,9,4,4,96,0,5,0,4,4,5,0,0,0,23,0,0,0,0,0,8,4,0,0,14,0,25,23,22,10,19,16,11,8,133,0,0,9,4,0,0,7,0,0,23
80105105711,43,43,148,73,24,7,4,7,0,355,4,8,32,5,9,7,5,0,0,72,0,0,4,0,9,5,6,0,0,22,0,0,0,0,0,3,0,0,0,3,4,11,42,11,12,12,9,0,0,105,0,3,4,3,0,0,0,0,0,23,51,55,193,87,40,24,21,8,0,474,39,57,126,66,33,6,6,3,0,338,0,25,33,15,13,14,3,0,0,109,0,0,5,0,3,0,0,5,0,16,0,0,0,0,0,0,0,0,0,7,0,30,41,21,18,12,9,4,0,128,0,3,3,0,0,5,3,0,0,11,36,89,172,81,49,24,19,8,0,478,79,100,282,140,52,19,13,14,0,688,5,36,64,22,22,13,10,0,0,180,0,0,7,6,10,4,6,5,0,40,0,0,0,0,0,3,0,4,0,15,5,34,83,27,31,23,24,8,0,233,0,5,10,3,6,4,7,0,0,29
80105105712,14,23,110,38,7,0,0,0,0,198,4,11,17,6,5,8,0,0,0,42,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,4,14,18,8,6,5,0,0,0,55,4,0,8,5,5,0,0,0,0,16,17,40,137,52,22,8,0,0,0,279,14,39,133,27,4,4,0,0,0,224,0,12,34,0,5,0,0,0,0,55,0,3,6,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,17,35,5,5,0,4,0,0,69,0,0,11,0,0,0,0,0,0,13,14,62,176,29,11,10,4,0,0,308,28,59,236,67,18,13,0,0,0,426,4,24,48,6,9,5,0,0,0,99,0,9,9,7,0,0,3,0,0,25,0,3,0,0,0,0,0,0,0,6,4,30,57,12,11,8,3,0,0,130,4,4,19,5,5,0,0,0,0,31
80105105713,35,19,17,13,17,12,3,3,0,117,3,5,9,4,5,10,0,0,0,36,0,0,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,4,0,8,3,3,11,3,6,11,4,4,0,47,3,3,0,0,4,0,0,0,0,12,48,25,29,17,24,22,10,3,0,180,24,22,15,16,22,12,8,4,0,108,3,17,8,6,6,3,6,0,0,51,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,4,0,0,0,4,3,17,8,7,7,9,11,0,7,67,0,0,0,0,0,0,0,0,0,3,32,27,22,27,29,17,14,10,7,179,63,40,30,31,36,20,9,3,5,229,5,16,16,12,10,15,6,0,0,84,0,0,0,0,0,3,4,0,4,19,0,0,0,0,0,5,3,3,0,9,5,16,19,14,14,24,17,4,7,114,3,3,0,3,3,0,0,0,0,14
80105105714,23,16,13,9,14,10,6,0,0,84,3,8,5,5,5,5,9,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,4,3,8,4,5,5,7,10,0,0,38,7,0,4,3,3,0,0,0,0,9,25,24,18,12,24,17,15,0,0,131,14,13,24,9,19,9,6,0,0,88,4,7,7,3,4,5,3,0,0,47,0,0,3,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,6,4,10,13,7,4,11,7,8,0,63,5,0,0,3,6,0,0,0,0,13,20,21,30,22,23,19,9,6,3,160,33,31,37,14,31,20,9,0,0,172,5,15,13,12,11,10,6,0,0,74,0,0,3,5,0,7,0,4,0,19,0,0,0,0,0,0,8,0,0,4,5,17,14,16,11,19,13,8,3,101,3,0,5,4,5,0,0,0,0,19
80105105715,8,22,24,19,5,11,7,0,0,106,8,11,14,9,4,0,0,0,0,48,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,8,8,14,9,6,3,5,0,0,55,3,7,6,0,5,0,0,0,0,23,19,42,48,32,20,19,5,0,3,183,11,14,32,10,8,4,0,0,3,82,3,7,8,9,6,3,0,0,0,36,0,5,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,3,15,10,9,10,3,3,6,0,45,0,0,7,7,0,0,3,0,0,16,16,27,41,19,15,7,10,6,5,149,25,34,58,29,18,17,10,0,3,188,3,19,25,11,14,3,0,0,0,78,0,5,0,4,4,4,0,0,0,15,0,0,0,0,0,3,0,3,0,6,3,26,24,15,17,10,5,4,0,104,7,7,16,12,5,0,3,0,0,46
80105105801,62,35,14,23,39,27,7,0,0,215,10,12,0,4,8,12,12,6,0,55,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,0,0,0,0,5,10,12,6,4,12,18,10,4,0,64,0,10,7,0,3,3,0,0,0,15,67,52,22,29,51,44,19,5,0,298,49,36,18,26,46,25,4,4,0,204,3,7,6,9,12,15,5,8,0,63,0,0,5,3,6,0,0,4,0,14,0,0,0,0,0,4,3,3,0,9,3,7,14,13,15,19,4,15,0,87,3,6,3,6,4,4,0,0,0,21,59,42,34,42,64,55,12,16,3,319,115,68,33,47,84,54,8,7,0,418,13,12,10,17,17,28,10,12,0,117,0,0,4,3,3,9,4,5,0,23,0,0,0,0,5,0,3,4,0,14,13,12,10,16,23,37,20,18,4,158,7,12,5,9,7,5,0,0,0,43
80105105802,26,45,27,19,27,9,7,7,0,164,0,9,4,6,5,3,5,0,5,34,0,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,9,6,10,4,6,3,9,5,56,3,3,0,5,0,0,0,0,0,9,29,56,34,25,32,19,17,11,7,232,24,31,28,17,24,11,8,0,0,127,6,7,3,10,6,6,7,6,0,53,0,0,0,0,3,5,9,7,3,24,0,0,0,0,0,3,3,0,0,7,6,7,3,7,11,19,16,13,5,83,0,5,0,0,4,4,0,0,4,20,27,43,25,25,38,34,26,14,6,230,43,73,52,29,48,18,14,7,0,290,6,14,8,12,9,12,11,9,0,90,0,6,0,0,3,12,8,8,7,35,0,0,0,0,0,5,5,4,3,14,6,18,10,16,16,27,24,20,7,136,3,9,0,4,3,3,0,0,3,29
80105105803,40,42,46,24,16,8,0,4,0,171,3,4,15,5,4,3,0,0,0,42,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,5,0,0,0,7,3,8,15,6,5,3,6,0,3,50,3,6,9,3,0,0,0,0,0,21,45,55,66,33,24,18,13,3,3,250,21,26,42,30,7,16,0,0,0,145,3,14,22,8,5,0,10,0,0,61,0,0,0,3,5,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,3,15,24,12,5,8,12,3,0,82,0,0,3,7,0,0,0,0,0,15,30,42,74,43,18,20,11,0,4,246,65,63,90,53,25,19,0,6,0,323,9,16,39,15,9,4,7,0,0,100,0,3,0,5,4,0,10,0,0,27,0,0,0,0,0,5,0,3,0,10,9,27,37,20,17,14,15,3,6,132,3,7,11,5,3,0,0,0,0,32
80105105804,28,32,8,13,20,16,11,4,0,127,4,13,6,0,7,6,3,0,0,45,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,4,14,6,0,5,6,13,3,0,53,3,0,3,0,0,0,0,0,0,13,33,46,17,19,21,21,18,8,0,191,23,19,17,12,22,11,8,3,0,108,0,11,8,8,3,6,3,3,0,37,0,0,0,0,4,0,5,5,0,15,0,0,0,0,0,0,4,0,0,9,0,11,9,6,4,10,14,8,0,61,0,0,0,0,0,0,0,0,0,5,23,33,22,21,28,13,17,11,0,177,50,56,29,31,40,26,13,9,0,239,8,19,12,10,8,14,7,3,0,81,0,0,0,0,3,0,4,9,0,19,0,0,0,0,0,0,4,4,0,12,8,21,17,11,6,15,21,15,9,114,3,0,3,0,5,0,0,0,0,16
80105105805,28,7,12,9,9,12,3,0,0,92,4,0,0,3,5,5,4,0,0,22,0,0,0,0,0,0,3,0,4,3,0,0,0,0,4,5,0,0,0,3,4,0,0,3,10,6,7,0,4,34,0,0,3,0,0,0,0,0,0,3,32,7,11,15,21,18,11,0,0,119,21,8,12,12,13,8,8,0,0,77,5,5,3,4,6,3,4,0,4,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,3,5,10,8,4,0,4,40,0,0,0,0,0,0,0,0,0,0,23,13,15,14,19,18,10,4,4,119,53,16,21,20,22,19,12,0,0,161,4,5,4,4,11,12,8,0,4,50,0,0,0,0,6,0,3,0,4,18,0,0,0,0,5,4,0,0,0,9,4,5,5,4,18,15,11,0,3,67,0,0,3,0,0,0,0,0,0,6
80105105806,24,8,24,15,16,7,10,4,0,110,0,5,0,4,5,5,0,0,0,23,0,0,0,0,0,5,0,0,0,6,0,0,0,3,0,3,0,0,0,7,0,4,3,5,6,10,6,3,4,43,0,0,0,0,0,5,0,0,0,5,26,17,26,30,19,21,11,5,4,157,20,17,16,16,9,6,5,4,0,94,6,8,0,3,4,6,10,3,0,44,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,4,6,13,3,6,9,4,10,4,3,63,3,0,0,0,0,0,0,0,0,5,22,28,21,26,16,13,15,11,3,157,42,25,36,35,22,12,13,10,0,207,4,15,3,9,8,9,9,0,0,68,0,0,4,0,4,0,0,6,3,21,0,0,4,3,0,3,0,4,0,13,4,20,9,11,15,15,11,9,4,100,0,0,0,0,0,5,0,0,0,12
