SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
80107108302,0,0,3,5,0,0,0,0,3,0,0,0,3,0,4,8,4,17,5,5,7,5,7,7,4,0,10,4,0,4,3,5,3,17,18,34,0,3,4,3,0,4,5,4,13,3,4,5,0,7,13,17,18,32,4,3,9,3,3,5,0,0,0,0,0,7,4,5,3,12,11,25,3,0,9,4,3,7,3,4,7,0,0,6,0,3,5,13,16,25,0,3,0,3,0,3,8,0,4,3,0,7,6,6,10,16,11,30,0,3,3,4,4,7,3,0,5,0,0,3,6,0,8,9,14,24,0,3,5,0,8,3,0,0,7,5,0,6,6,0,10,12,11,26,0,0,3,0,3,3,0,4,5,6,3,9,3,5,9,16,15,27,0,0,3,0,0,0,0,0,3,4,0,9,0,9,9,16,12,28,4,4,8,4,0,5,4,0,4,3,5,4,0,4,4,13,16,26,9,0
80107108303,3,9,8,0,4,4,4,3,3,5,0,5,3,0,4,7,13,23,3,3,7,6,0,0,9,3,8,4,4,7,6,0,3,15,11,32,4,0,4,7,6,12,5,0,3,0,3,5,3,6,3,14,12,32,4,6,8,0,3,5,5,6,7,0,5,4,0,0,0,9,15,28,0,3,4,3,0,3,0,0,0,0,0,3,0,3,3,9,7,13,0,0,0,6,8,10,8,0,8,0,0,3,3,0,8,12,5,22,0,5,5,4,5,7,5,0,6,0,3,3,3,5,6,13,19,33,0,0,0,0,6,6,0,0,4,0,0,0,3,11,9,7,20,23,5,0,7,6,0,6,0,6,6,4,0,3,4,4,8,14,10,24,3,0,7,0,3,3,0,0,3,0,4,3,0,5,8,12,13,27,4,3,5,8,6,12,5,5,10,5,4,6,4,0,8,20,16,34,0,0
80107108401,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,3,5,7,4,0,0,0,0,0,3,0,3,0,0,0,3,0,3,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,9,0,6,4,6,3,4,3,0,3,0,0,0,0,0,0,12,12,16,6,0,6,0,3,3,0,0,5,6,0,5,0,0,0,14,5,13,4,0,4,0,0,0,3,0,4,0,0,0,0,0,0,5,3,9,0,0,0,4,0,4,3,0,6,0,0,0,0,0,0,3,0,9,3,5,3,0,0,0,0,3,7,3,0,3,0,0,0,6,4,13,3,0,3,3,0,0,0,0,0,0,5,4,0,0,3,6,9,11,5,0,3,0,5,3,0,0,3,4,0,5,0,0,4,6,9,20,0,0
80107108402,4,0,4,0,0,4,0,0,0,3,0,3,0,0,5,7,3,18,0,5,9,0,3,0,4,5,3,0,0,0,0,0,0,11,9,20,4,0,6,0,5,4,0,4,8,0,3,6,8,3,9,17,16,32,4,3,5,0,5,0,0,3,3,0,0,5,0,0,3,8,11,17,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,3,3,4,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,3,4,12,0,4,8,0,0,0,4,4,4,0,3,5,0,7,3,14,11,26,0,6,10,5,0,0,9,3,7,0,0,5,0,3,3,8,17,24,0,4,3,3,8,9,4,0,0,5,0,3,0,3,3,12,10,26,0,0,3,0,0,4,0,0,0,6,3,8,3,0,3,8,3,12,0,0
80107108403,5,0,3,0,0,5,3,5,3,3,3,3,0,10,10,10,17,19,6,4,6,3,5,8,3,0,4,4,0,3,6,6,8,15,13,31,0,0,4,0,0,4,5,8,8,0,0,6,0,0,0,8,14,18,4,0,4,0,0,4,0,0,0,0,5,8,0,0,0,9,8,14,0,0,0,6,0,6,0,3,3,0,0,0,0,0,0,9,3,13,4,4,8,5,5,3,0,3,4,0,6,12,4,5,8,10,22,33,8,4,10,3,4,8,0,0,0,0,0,0,4,6,10,17,7,25,0,0,5,0,0,4,0,5,5,3,0,3,0,6,3,11,8,23,0,0,0,0,3,3,4,4,4,0,0,0,5,0,5,6,12,20,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,7,15,5,0,4,4,0,4,3,0,3,0,0,0,0,3,3,9,11,20,0,3
80107108404,3,8,10,0,10,6,7,5,9,0,3,11,11,4,16,22,20,44,3,3,7,0,4,5,0,3,3,3,5,5,3,0,0,15,17,26,0,0,0,0,4,4,4,0,6,0,0,0,0,5,4,10,8,22,4,5,11,6,0,3,4,0,8,0,0,3,0,0,6,12,10,26,4,0,6,6,0,6,0,0,0,0,0,0,4,6,7,11,5,13,0,0,0,0,0,4,0,0,3,3,0,3,4,4,10,12,10,20,0,5,6,0,3,10,8,6,6,3,0,4,0,8,7,15,20,31,4,6,7,8,3,7,5,6,4,3,0,8,6,0,4,24,17,37,0,7,8,0,0,7,4,5,3,9,0,9,0,0,3,11,13,31,0,5,3,5,5,12,0,5,3,4,0,0,0,0,4,11,13,25,0,0,3,0,0,3,0,0,4,3,5,7,3,0,4,12,14,25,5,4
80107108405,0,3,0,3,0,3,4,0,3,4,0,6,0,0,0,7,7,11,5,0,5,0,0,0,0,0,0,0,4,6,0,0,0,9,7,16,0,0,0,4,0,4,6,0,5,0,0,0,0,3,5,9,7,13,0,0,0,0,0,0,0,5,5,4,0,3,0,0,3,3,5,12,3,0,3,3,3,3,5,0,5,0,3,3,3,6,9,9,13,25,9,6,16,6,0,6,0,0,4,0,0,5,4,0,4,19,8,32,4,4,13,0,0,0,0,0,0,0,3,3,0,0,0,4,6,15,0,0,0,0,3,7,0,3,3,8,0,9,0,0,3,12,13,25,0,5,4,0,0,0,3,0,3,0,0,3,5,3,6,10,14,19,0,0,0,5,3,5,0,0,0,0,0,3,0,5,5,6,7,11,0,0,3,0,3,3,0,7,6,0,0,3,3,6,4,8,11,21,0,3
80107108406,0,0,0,0,4,4,0,0,0,0,4,3,0,0,5,8,11,13,0,0,0,11,0,11,5,0,5,3,5,3,0,4,4,19,5,23,0,6,6,0,6,6,5,0,8,3,0,3,0,0,6,7,10,20,3,0,3,5,0,5,4,0,4,0,0,0,0,0,0,9,5,16,0,0,0,0,0,7,0,0,0,5,0,5,0,0,0,9,0,12,0,0,0,4,0,4,0,0,3,0,0,3,3,4,6,9,3,12,0,3,4,0,0,0,8,6,11,0,0,0,0,0,4,6,14,20,4,0,4,3,0,6,0,0,0,0,5,3,6,0,6,11,13,23,0,0,3,5,0,6,5,4,6,3,4,3,0,0,0,12,8,23,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,7,10,0,0,0,0,0,0,0,0,3,0,4,0,4,0,4,3,6,12,4,0
80107108407,0,0,0,0,0,0,10,0,6,0,0,0,4,3,6,14,3,20,0,4,3,4,5,5,3,0,9,0,0,7,0,0,0,18,7,26,0,0,0,4,0,4,6,0,3,0,3,3,0,3,3,11,11,20,0,0,0,5,0,5,0,3,3,0,3,9,5,0,3,8,7,15,10,0,6,0,4,4,0,0,3,0,3,3,3,0,3,7,10,15,0,0,0,3,4,6,3,0,3,0,0,0,4,3,4,9,5,18,0,0,3,7,0,6,0,0,0,0,0,4,0,0,5,11,3,18,0,5,10,4,0,3,3,0,4,3,0,5,0,0,0,12,14,27,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,6,11,0,0,0,0,5,3,0,5,8,0,0,7,3,5,3,10,12,26,3,0,6,3,0,3,0,3,9,5,6,8,3,0,4,8,9,20,0,0
80107108408,0,4,7,4,0,8,4,7,12,5,3,6,3,3,5,16,14,31,3,3,3,4,0,7,0,0,0,0,0,0,0,3,4,9,7,18,0,5,12,3,4,9,0,0,4,3,0,5,3,8,9,15,21,35,0,3,3,6,0,5,4,0,4,0,0,4,6,8,12,16,13,27,6,0,6,0,3,3,5,5,9,4,0,4,3,0,9,14,6,21,0,3,5,0,0,3,4,3,4,0,3,4,0,0,0,8,11,16,0,0,7,3,3,7,0,4,10,6,5,11,5,4,10,18,25,36,3,0,9,9,0,5,6,7,8,0,3,5,4,0,4,16,13,27,0,0,0,5,5,12,3,0,6,0,0,0,5,6,3,9,18,29,0,0,0,3,0,4,3,3,7,3,4,4,5,3,5,13,7,17,0,0,5,0,3,5,0,4,7,0,0,0,0,0,4,13,8,19,0,4
80107108409,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,5,0,5,6,7,0,3,0,0,4,4,0,4,0,4,0,11,10,17,4,0,4,0,0,3,0,5,6,6,0,5,0,0,0,7,9,13,0,0,3,0,3,3,5,0,3,3,0,4,4,0,5,9,12,20,4,0,5,0,0,0,4,0,4,0,4,7,5,0,4,14,4,17,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,5,4,0,6,0,0,0,3,5,8,9,10,19,5,4,6,4,0,3,0,0,0,0,0,0,0,0,0,6,5,16,0,0,0,0,0,7,3,3,5,0,0,0,0,6,5,11,10,20,3,3,8,4,0,9,0,0,4,0,5,5,0,0,0,5,9,16,0,4
80107108410,0,3,3,0,4,4,0,0,0,5,0,3,0,0,0,5,10,12,0,0,0,4,0,6,0,0,0,0,4,4,0,0,0,8,4,15,0,3,3,0,0,6,3,0,3,0,0,4,0,3,6,8,11,19,0,0,0,0,0,0,0,0,9,0,0,0,3,5,4,9,5,15,7,0,0,0,0,0,3,0,4,0,5,4,0,0,0,7,11,14,3,0,5,0,0,7,0,0,0,5,3,3,0,0,0,13,6,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,6,5,3,5,4,0,0,0,3,0,3,3,3,6,3,0,3,7,14,15,3,3,5,0,0,0,3,0,5,0,0,0,3,0,3,7,7,17,4,0,6,0,0,0,0,6,4,4,0,3,0,0,0,6,10,13,0,0,0,0,0,4,0,3,4,3,0,3,0,3,5,5,10,20,8,0
80107108411,5,3,6,5,0,8,0,3,9,3,0,6,0,0,0,18,9,23,0,0,4,0,0,0,0,3,5,0,8,5,0,0,4,10,12,19,6,0,4,3,4,10,4,4,4,0,5,9,3,3,10,12,10,26,0,3,10,0,4,7,0,0,3,0,0,4,0,0,5,9,11,22,0,4,5,3,8,7,0,0,0,4,0,8,0,0,4,14,11,23,0,3,5,0,0,0,3,3,4,5,4,7,3,0,3,11,15,25,8,5,7,0,0,0,0,0,4,0,3,4,3,5,4,10,17,20,0,0,0,0,0,3,0,9,5,11,0,8,0,0,3,13,13,26,0,4,5,5,0,5,0,0,0,4,4,3,0,3,6,8,10,18,5,3,10,0,0,0,0,0,5,7,5,8,3,4,3,10,12,22,6,0,6,6,4,8,0,0,9,0,0,5,3,4,5,16,9,27,6,4
80107108412,0,3,3,9,0,9,0,3,4,4,3,6,3,0,4,11,9,21,0,0,7,7,0,4,9,0,9,0,0,4,0,4,4,14,10,20,0,9,9,0,3,3,0,0,3,4,0,3,0,0,0,4,13,16,0,0,0,0,0,0,4,3,7,0,0,0,0,0,4,10,8,15,0,0,0,0,3,3,9,0,9,0,0,0,6,0,5,12,8,14,0,0,0,0,0,4,4,7,6,7,0,10,0,0,0,10,12,18,3,0,3,3,3,8,0,0,0,0,8,6,6,4,6,14,14,28,3,3,3,4,5,3,3,0,7,0,3,7,0,0,5,16,14,29,3,6,9,3,0,3,0,0,0,0,3,3,0,0,0,6,9,18,4,5,4,0,0,6,6,3,11,0,0,0,3,4,5,14,14,25,0,3,7,3,3,6,0,3,3,3,3,5,0,4,7,10,17,26,0,0
80107108413,0,3,3,4,0,4,0,4,5,0,0,3,4,0,7,7,6,13,0,0,0,7,0,8,4,0,4,0,0,0,0,0,3,9,4,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,4,0,3,0,0,0,0,4,4,0,4,0,0,0,6,3,6,12,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,3,6,0,0,0,0,0,7,5,4,3,0,4,3,0,0,0,3,9,14,0,0,0,0,3,3,4,3,3,0,0,0,3,0,3,9,6,18,0,0,0,0,0,0,0,0,0,0,6,3,5,5,10,6,8,15,0,0,3,0,5,4,3,0,6,0,0,0,0,4,4,3,9,13,3,0,3,0,0,0,0,0,0,3,0,7,0,0,0,10,3,16,3,0,7,0,0,0,0,3,3,0,0,4,0,3,4,5,9,11,3,4
80107108414,0,0,8,4,0,5,0,0,4,0,0,4,3,4,3,11,13,19,0,0,0,5,0,5,4,0,0,0,0,0,0,3,8,9,8,14,4,0,3,4,0,5,3,0,5,0,0,3,0,3,3,11,5,19,0,4,4,0,0,0,5,0,5,0,4,3,0,0,4,7,9,13,0,4,5,0,4,3,0,0,0,0,0,0,0,4,3,4,9,14,3,0,7,0,3,3,3,4,6,3,0,8,0,4,0,9,13,25,3,0,3,7,0,7,5,0,4,0,7,3,4,6,9,15,11,24,0,4,5,4,0,5,4,0,3,0,0,3,0,4,8,7,12,22,0,3,5,3,0,3,4,0,7,0,0,0,0,3,3,10,14,23,4,0,7,3,3,3,4,6,11,0,0,0,3,0,6,9,9,19,0,0,3,0,0,0,0,0,0,0,0,3,0,4,4,3,6,14,0,3
80107108415,0,5,4,0,0,6,0,3,3,3,0,0,6,0,6,12,8,21,0,6,6,3,5,6,4,5,4,0,0,4,3,3,7,16,17,30,0,4,5,3,5,15,5,9,10,0,4,3,0,4,8,10,21,34,0,3,3,0,4,4,0,0,0,4,0,10,8,0,9,6,11,22,0,0,3,3,5,9,0,6,9,0,0,0,4,0,0,9,9,23,4,0,4,0,3,4,4,0,3,5,0,3,0,3,6,11,13,20,0,0,0,6,3,8,9,0,7,0,0,0,0,0,0,14,11,22,3,3,4,0,0,4,0,6,9,5,0,7,0,0,7,12,10,24,3,4,8,0,4,4,0,5,3,0,0,0,9,5,5,11,14,29,0,5,5,3,3,6,4,3,3,3,0,6,4,4,12,16,8,25,7,0,7,0,0,4,0,3,3,0,0,3,0,4,4,11,11,25,0,0
80107108417,5,0,4,0,4,4,0,0,0,0,0,0,0,0,0,7,9,11,0,0,0,0,4,6,0,0,0,3,0,3,3,0,3,8,5,10,6,0,4,5,0,5,0,0,4,6,0,3,0,0,4,12,4,20,3,3,4,0,0,3,0,7,4,0,0,0,0,4,4,8,9,20,4,7,5,7,0,9,0,3,3,0,0,0,0,0,0,11,8,20,0,0,3,0,0,3,3,0,4,0,0,0,0,3,4,12,7,14,0,0,0,0,0,3,0,3,6,0,0,0,5,0,5,8,9,11,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,5,7,13,4,0,8,0,0,0,4,0,9,0,0,0,0,6,6,8,8,17,0,5,4,4,5,5,5,3,5,0,0,0,0,0,0,11,10,18,0,3,5,4,0,3,0,0,4,3,0,3,0,0,0,10,8,18,0,3
80107108418,0,4,4,3,3,5,4,0,3,4,4,8,0,0,0,13,5,16,0,5,3,6,0,3,0,0,3,0,0,0,0,3,3,7,6,20,0,0,0,0,4,5,0,5,9,0,0,0,0,0,0,4,12,15,0,0,3,0,0,0,0,4,4,0,4,5,3,0,4,5,6,14,0,0,0,3,0,5,0,0,0,3,0,3,0,0,0,10,0,11,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,14,4,16,4,5,3,0,3,6,0,3,3,0,4,4,0,0,0,6,9,16,0,0,5,0,0,4,0,4,4,0,5,3,0,0,0,4,11,17,3,0,3,0,0,0,3,7,11,0,0,7,0,0,0,13,8,19,0,0,0,4,3,3,0,3,3,0,6,6,0,0,6,11,8,17,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,8,7,12,0,0
80107108419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,3,4,0,5,8,0,0,3,5,0,5,0,3,7,11,16,26,0,5,4,4,0,4,0,3,4,0,0,0,0,3,3,13,11,21,3,8,9,6,6,7,3,0,3,7,0,7,9,0,9,19,10,23,3,0,3,3,0,0,6,0,4,3,0,3,0,0,0,17,5,21,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,8,3,9,0,3,3,0,0,3,0,4,9,6,4,6,6,0,3,16,13,26,5,0,4,0,3,3,0,3,3,5,3,4,0,0,4,10,15,21,0,0,0,0,0,7,3,5,8,0,0,0,0,0,3,6,8,21,0,0,3,5,0,5,0,3,3,0,0,0,0,0,0,5,3,10,3,6,5,9,0,8,0,0,0,6,0,6,3,3,8,16,4,21,6,4,4,8,0,5,4,7,4,0,3,4,3,0,6,12,18,28,4,0
80107108602,0,6,6,0,0,3,0,5,5,0,0,0,3,3,5,8,4,11,0,0,0,0,0,0,3,0,4,3,0,7,0,0,5,10,4,18,0,0,3,0,0,0,0,3,4,0,0,7,0,3,0,9,8,16,0,0,0,0,4,0,3,0,5,0,0,0,0,0,5,9,7,17,0,0,0,0,0,0,0,0,8,5,3,3,0,0,0,8,4,12,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,0,0,0,0,0,5,0,0,0,0,3,5,0,0,0,3,6,9,0,0,6,3,3,7,3,0,3,6,0,4,0,3,4,16,10,21,0,0,0,4,0,0,3,4,4,0,0,3,4,0,3,9,8,16,0,0,0,3,0,3,0,0,7,3,0,9,3,0,3,9,5,13,0,0,3,0,4,3,0,0,0,5,0,4,0,3,3,3,11,16,3,0
80107108603,0,4,4,0,4,9,3,5,7,5,0,5,3,4,7,12,14,28,0,0,0,0,9,10,4,0,3,9,7,13,4,3,10,19,19,33,9,0,9,4,5,5,4,7,9,0,0,3,9,7,8,28,16,38,8,4,7,6,0,10,5,0,9,5,0,9,4,3,10,21,11,34,9,4,9,0,6,3,0,0,0,3,7,6,3,4,4,17,15,29,3,7,5,0,0,0,6,3,7,0,3,4,0,3,6,10,12,21,6,4,8,0,5,3,0,4,4,4,5,7,5,0,5,13,13,31,0,4,7,4,5,10,6,6,12,0,3,0,5,3,8,17,19,33,4,0,4,0,0,3,4,3,5,0,4,4,0,4,4,9,10,19,3,3,3,3,0,5,3,5,7,0,5,6,0,5,5,14,19,30,6,8,11,6,0,8,0,3,7,3,0,4,0,0,4,14,11,28,0,0
80107108604,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,8,16,3,0,3,0,5,6,3,3,9,0,0,0,0,0,4,12,7,13,6,0,7,0,0,0,6,4,3,0,3,3,3,3,3,14,10,21,0,0,5,0,3,5,5,0,5,0,0,0,0,0,3,18,4,24,4,3,4,0,0,3,3,0,3,0,0,0,0,0,4,7,7,15,4,3,6,0,0,0,0,0,0,4,6,7,0,3,3,7,13,16,0,3,3,0,0,5,3,4,4,0,0,0,0,0,0,8,9,12,6,0,4,0,4,3,0,0,0,0,0,6,4,0,5,5,6,11,0,0,0,0,4,4,3,3,5,0,5,5,0,3,6,6,11,20,4,6,9,5,0,5,0,0,0,0,0,3,0,0,0,11,5,13,0,0,0,0,5,5,0,0,4,0,0,0,0,0,8,3,7,16,0,0
80107108605,0,0,3,5,5,3,0,0,0,0,0,6,0,0,0,6,8,13,3,0,6,6,0,4,0,0,0,0,0,9,0,3,5,15,9,23,0,0,4,4,6,9,5,8,7,0,4,4,3,5,3,17,12,32,7,0,8,6,0,5,3,0,6,0,0,0,5,0,6,17,6,23,5,3,6,0,0,4,3,4,8,4,4,7,3,0,8,17,15,29,6,5,7,0,3,5,0,3,5,4,4,6,3,10,17,20,16,40,3,6,8,0,4,4,3,0,0,4,0,5,0,6,4,8,13,24,4,4,11,0,0,0,3,0,3,0,0,3,0,0,0,4,7,15,0,0,4,0,4,4,6,4,10,6,5,8,7,3,9,20,17,32,7,4,3,0,4,3,4,0,4,4,4,6,0,0,0,10,8,18,3,7,4,4,0,3,0,3,4,3,7,10,4,0,4,15,16,29,3,4
80107108701,7,4,9,0,4,3,5,0,5,6,3,5,5,5,7,15,14,37,0,4,3,7,9,10,0,0,5,5,6,10,6,3,8,21,15,33,7,0,12,4,0,5,0,7,3,0,3,5,4,3,8,18,12,31,8,0,9,3,3,7,5,5,8,7,5,7,5,0,3,21,14,36,0,8,6,8,0,8,0,6,4,3,5,7,0,0,0,16,13,22,3,3,8,3,5,9,0,0,4,4,4,9,0,6,4,14,17,24,7,10,13,3,4,12,6,0,9,4,5,3,0,3,8,17,19,37,0,4,5,10,0,10,3,0,5,5,0,5,3,3,3,15,7,26,8,3,12,0,6,8,11,0,6,7,5,7,5,0,6,26,16,47,0,3,7,0,6,6,0,3,3,6,7,7,3,0,6,10,22,33,4,3,8,5,3,3,6,0,3,0,8,9,0,5,5,14,16,28,0,5
80107108702,0,3,3,0,0,0,5,4,6,7,0,4,5,0,5,14,7,24,0,0,5,5,4,11,7,7,9,5,0,3,0,8,3,14,15,37,4,6,7,5,5,7,0,4,7,7,0,11,5,5,9,18,19,31,0,0,4,3,7,6,5,3,9,6,5,8,0,0,3,19,17,34,3,0,3,9,0,9,0,0,3,4,0,9,0,3,3,21,7,20,5,0,6,4,4,6,3,4,7,0,0,3,0,0,8,21,7,28,0,4,4,0,0,0,4,7,7,0,7,6,10,3,9,16,16,29,3,0,8,3,3,8,4,3,4,3,4,8,0,0,5,14,18,36,0,0,3,9,0,10,5,3,9,0,5,11,0,3,7,11,18,31,6,9,8,0,0,3,9,4,11,0,6,4,0,5,5,17,19,33,6,0,7,0,4,4,3,0,3,0,0,3,0,4,4,5,9,15,0,0
