SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
80105106116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,0,8,4,0,0,0,7,0,5,5,0,17,3,5,0,0,14,8,3,0,0,10,18,4,5,0,28,7,9,0,0,18,4,12,0,0,20,5,5,0,0,16,11,3,0,0,18,0,0,4,0,4,0,0,0,0,0,72,52,32,4,157
80105106117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,5,4,0,6,0,10,0,3,0,0,11,4,7,0,0,15,4,6,0,0,8,15,33,6,0,50,0,7,0,0,7,0,0,0,0,0,32,60,23,7,115
80105106120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,6,7,5,4,8,0,27,11,7,0,0,19,19,12,0,0,32,4,3,0,0,13,33,36,3,0,69,5,0,9,0,10,0,0,0,0,0,89,68,29,6,196
80105106121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,11,0,4,0,0,7,3,5,0,0,6,0,4,0,0,4,12,29,0,0,44,0,4,0,0,4,0,0,0,0,0,36,47,4,0,89
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,6,5,0,0,0,3,0,0,0,0,0,0,4,0,0,7,6,0,5,0,16,3,0,0,0,4,3,0,0,0,4,5,0,0,0,4,19,32,0,0,53,6,4,3,0,14,0,0,0,0,0,60,50,14,0,123
80105112402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,6,4,5,6,0,12,9,5,0,0,11,8,0,0,0,9,8,0,0,0,7,25,21,0,0,48,0,0,0,0,0,0,0,0,0,0,63,36,11,0,110
80105112403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,5,7,0,5,0,12,5,0,0,0,7,5,7,0,0,15,5,5,0,0,5,14,43,0,0,62,3,6,0,0,5,0,0,0,0,0,47,56,8,0,115
80105112404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,4,3,0,0,0,5,7,0,0,0,14,4,0,0,0,6,3,4,0,0,11,3,4,0,0,9,27,36,4,0,64,0,3,0,0,3,0,0,0,0,0,59,55,10,3,127
80105112405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,9,3,3,0,12,0,0,0,0,7,0,0,0,0,7,6,0,0,0,8,19,32,0,0,58,0,7,0,0,7,0,0,0,0,0,36,47,3,3,95
80105112406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,8,5,0,0,19,6,5,0,0,13,9,39,0,0,50,3,3,0,0,6,0,0,0,0,0,46,59,6,0,107
80105112407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,5,0,0,0,3,3,3,0,0,6,9,4,0,0,16,9,3,0,0,13,6,4,4,0,18,8,3,0,0,15,33,44,3,0,77,6,0,0,0,8,0,0,0,0,0,85,67,12,3,169
80105112408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,4,0,5,0,0,9,3,0,0,0,4,5,20,0,0,26,0,0,3,0,3,0,0,0,0,0,27,29,8,0,65
80105112410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,12,3,0,0,14,8,3,0,0,8,8,3,0,0,12,17,0,0,0,16,23,12,5,0,41,3,4,0,0,10,0,0,0,0,0,63,25,8,0,101
80105112411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,3,0,0,0,3,5,0,0,0,4,3,0,0,0,3,4,0,0,0,4,12,0,3,0,14,8,0,4,0,12,12,0,0,0,12,15,4,0,0,16,36,29,0,0,62,4,4,0,0,4,0,0,0,0,0,97,36,9,0,142
80105112501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,0,0,3,5,3,0,0,7,3,8,0,0,10,5,8,0,0,16,3,11,0,0,18,4,11,0,0,14,19,18,0,0,36,5,5,0,0,10,0,0,0,0,0,55,63,9,0,127
80105112502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,4,0,0,3,9,5,0,0,15,0,4,0,0,4,0,0,0,0,0,20,15,7,0,43
80105112702,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,0,3,0,5,5,0,0,0,7,7,0,0,0,6,4,4,0,0,17,5,5,0,0,11,3,6,0,0,9,9,0,0,0,9,7,7,0,0,16,5,0,0,0,3,0,0,0,0,0,46,21,10,7,89
80105112703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,11,0,4,0,14,7,0,0,0,12,11,0,0,0,12,7,0,0,0,11,20,19,0,0,45,6,5,3,0,12,0,0,0,0,0,85,30,11,0,131
80105112704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,0,10,9,3,0,0,11,0,0,0,0,0,18,26,0,0,41,0,5,0,0,3,0,0,0,0,0,41,37,6,0,85
80105112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,5,9,0,0,0,6,5,0,0,0,7,5,0,0,0,5,12,0,3,0,16,12,3,0,0,16,5,4,0,0,9,0,0,0,0,0,16,14,0,0,37,5,0,0,0,3,0,0,0,0,0,73,27,9,4,112
80106106202,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,6,3,4,0,12,13,0,0,0,18,7,4,0,0,8,8,3,0,0,7,23,44,3,0,69,0,4,0,0,9,0,0,0,0,0,69,59,18,0,137
80106106203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,3,7,0,0,0,5,4,0,3,0,7,3,4,0,0,4,0,0,0,0,3,11,29,0,0,43,0,4,9,0,10,0,0,0,0,0,31,40,16,0,91
80106106205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,4,0,4,5,0,0,0,5,3,0,0,0,3,6,0,0,0,7,3,6,3,0,13,4,4,0,0,5,8,4,0,0,13,6,4,0,0,8,18,51,5,0,72,0,4,3,0,10,0,0,0,0,0,56,75,19,0,151
80106106206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,3,0,0,4,4,5,0,0,3,0,4,0,0,10,10,21,0,0,35,0,3,0,0,10,0,0,0,0,0,25,44,3,0,73
80106106207,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,10,4,0,0,14,8,4,0,0,8,18,38,0,0,59,0,0,0,0,7,0,0,0,0,0,43,51,12,3,109
80106106208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10,3,0,0,0,9,0,0,0,0,0,3,0,0,0,4,8,33,0,0,40,0,3,0,0,6,0,0,0,0,0,30,47,11,0,83
80106106209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,3,0,6,3,0,0,0,5,0,4,0,0,5,11,32,0,0,47,0,4,0,0,0,0,0,0,0,0,31,44,7,0,85
80106106301,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,8,3,0,0,0,7,0,5,0,0,6,17,6,0,0,25,17,3,0,0,23,21,6,3,0,28,17,0,0,0,18,74,36,0,0,114,11,0,4,0,17,0,0,0,0,0,172,65,22,6,262
80106106302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,8,0,0,0,0,4,4,0,0,0,5,13,25,0,0,40,0,3,0,0,3,0,0,0,0,0,31,37,3,0,73
80106106303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,3,4,4,0,0,10,8,3,0,0,7,4,0,0,0,4,9,0,0,0,9,24,34,0,0,62,0,8,0,0,5,0,0,0,0,0,59,48,13,0,123
80106106304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,27,31,0,0,54,0,4,0,0,5,0,0,0,0,0,36,36,4,0,76
80106106401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,4,5,0,0,11,3,0,0,0,4,4,0,0,0,11,10,5,0,0,20,0,0,3,0,4,0,0,0,0,0,42,14,11,3,65
80106106402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,10,3,5,0,15,10,3,0,0,13,3,3,0,0,13,5,4,0,0,8,25,57,4,0,83,4,9,0,0,11,0,0,0,0,0,58,84,14,0,162
80106106403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,5,11,3,0,0,12,6,0,0,0,8,0,0,0,0,0,12,17,0,0,35,3,5,0,0,7,0,0,0,0,0,38,28,3,0,70
80106106405,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,10,9,0,0,0,9,7,0,0,0,10,11,3,6,0,14,10,9,0,0,14,8,5,0,0,12,5,0,0,0,14,33,56,7,0,95,8,10,0,0,14,0,0,0,0,0,100,84,19,0,198
80106106407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,4,0,4,9,39,5,0,55,0,3,0,0,4,0,0,0,0,0,25,47,5,0,77
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,6,3,0,3,0,7,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,17,3,0,0,24,0,0,0,0,0,0,0,0,0,0,38,10,3,3,58
80106106411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,5,4,0,3,0,7,17,3,5,0,21,8,0,0,0,18,14,4,0,0,25,10,3,0,0,9,16,14,4,0,27,0,0,0,0,0,0,0,0,0,0,72,25,19,4,119
80106106413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,7,5,6,0,0,5,3,0,0,0,9,4,0,0,0,11,31,31,0,0,67,0,3,0,0,5,0,0,0,0,0,52,41,9,0,107
80106106414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,4,0,11
80106106415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,3,0,5,5,0,0,0,5,0,0,0,0,6,0,7,0,0,6,8,43,4,0,54,3,5,0,0,5,0,0,0,0,0,32,61,14,0,97
80106106416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,7,0,0,0,6,0,0,0,0,11,6,3,0,0,11,13,42,0,0,60,0,3,0,0,3,0,0,0,0,0,35,61,8,0,103
80106106417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17
80106106418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,4,0,0,0,5,3,5,0,4,7,11,0,0,0,13,17,4,5,0,25,4,0,0,6,10,0,4,0,0,12,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,16,16,5,85
80106106419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,3,0,0,0,10,4,7,0,0,8,6,0,0,0,8,7,4,4,0,12,8,5,0,0,10,17,10,0,0,26,5,4,0,0,4,0,0,0,0,0,53,30,10,0,89
80106106420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,6,0,0,0,0,7,4,0,0,0,5,6,4,4,0,11,11,4,0,0,16,9,5,0,0,12,5,0,0,0,4,18,3,0,0,27,8,0,0,0,10,0,0,0,0,0,71,26,14,0,106
80106106601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,3,4,3,0,12,5,0,5,0,4,5,10,9,0,14,0,4,0,0,10,10,19,7,0,37,0,0,0,0,0,0,0,0,0,0,29,40,27,0,93
80106106702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,3,4,0,0,0,4,0,5,0,0,4,0,0,3,0,3,0,4,0,0,9,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,3,9,0,0,15,0,0,3,0,5,0,0,0,0,0,10,28,19,0,67
80106106703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,5,4,4,0,0,7,6,3,0,0,9,9,19,3,0,30,3,3,0,0,7,0,0,0,0,0,25,41,19,0,81
80106106704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,7,0,3,0,7,5,0,0,0,3,0,0,0,0,0,4,0,3,0,6,0,0,4,0,11,5,0,0,0,5,0,6,0,0,5,6,6,0,0,8,6,11,0,0,18,3,3,0,0,7,0,0,0,0,0,32,27,16,0,80
