SA1_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80101102607,..,0,8,0,0,0,0,0,0,7,..,0,0,5,0,4,9,6,4,24,0,0,0,0,0,0,0,0,0,0,42,24,29,27,39,14,20,15,4,219,..,0,25,35,49,25,29,21,3,175,..,3,3,10,3,0,0,0,0,23,..,0,0,0,8,6,6,0,0,15,84,..,..,..,..,..,..,..,..,84,..,31,..,..,..,..,..,..,..,31,..,10,3,0,0,0,0,0,0,21,..,0,0,0,0,0,3,0,0,4,..,4,8,0,0,0,0,0,0,15,..,4,20,3,0,0,0,0,0,21,..,0,3,3,7,5,7,5,4,38,0,0,0,0,0,0,0,0,0,4,84,55,60,54,72,34,39,25,10,433
80101111101,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,11,..,0,0,6,0,0,0,0,0,6,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,0,0,0,0,12
80101114201,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101114301,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,12,26,20,6,3,6,0,0,90,..,0,23,26,17,9,0,0,0,77,..,0,8,8,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,3,44,..,..,..,..,..,..,..,..,44,..,10,..,..,..,..,..,..,..,10,..,0,0,0,0,0,0,0,0,3,..,0,6,0,0,0,5,0,0,9,..,0,3,0,0,0,0,0,0,3,..,0,5,0,0,0,0,0,0,5,..,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,15,49,39,17,9,3,0,0,169
80101114302,..,0,6,0,0,0,0,0,0,3,..,4,11,3,0,4,0,0,0,21,0,0,5,0,0,0,0,0,0,5,63,36,83,57,12,8,9,0,0,273,..,0,69,83,26,10,4,0,0,191,..,14,42,7,0,4,0,0,0,62,..,0,0,10,0,0,0,0,0,15,118,..,..,..,..,..,..,..,..,118,..,18,..,..,..,..,..,..,..,18,..,16,0,3,0,0,0,0,0,15,..,10,10,0,0,0,0,0,0,21,..,5,8,0,0,0,0,0,0,18,..,4,3,3,0,0,0,0,0,7,..,5,21,9,5,0,0,0,0,39,3,0,5,0,0,0,0,0,0,8,120,65,153,109,36,14,8,0,0,516
80101114401,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,0,0,0,0,0,11
80103103102,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103103103,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,..,0,0,0,7,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,6,0,6,..,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,6,0,14
80103103201,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,12,..,0,0,0,3,5,0,0,0,9,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,7,5,0,0,0,24
80103111301,..,0,5,0,0,0,0,0,0,3,..,0,7,3,7,3,3,0,0,18,0,0,0,0,0,0,0,0,0,6,21,7,23,19,15,16,9,0,4,112,..,0,16,25,12,5,6,6,0,79,..,0,4,3,3,3,4,0,0,16,..,0,0,5,6,0,0,0,0,11,45,..,..,..,..,..,..,..,..,45,..,6,..,..,..,..,..,..,..,6,..,8,5,0,0,0,0,0,0,14,..,0,0,0,0,3,0,0,4,8,..,0,0,0,0,0,0,0,0,3,..,0,10,12,6,0,0,0,0,22,..,0,17,8,15,19,11,0,0,69,0,0,0,0,0,0,3,0,0,13,45,20,53,56,40,36,30,4,3,289
80103111302,..,0,0,0,0,0,0,0,0,4,..,0,4,0,0,4,22,13,3,49,0,0,0,0,0,0,0,0,0,0,15,9,11,4,9,15,36,20,3,115,..,0,5,3,11,16,16,10,0,58,..,5,5,0,4,5,6,0,0,17,..,0,0,0,0,3,0,3,0,9,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,4,0,0,0,6,..,0,4,0,0,4,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,4,4,0,0,4,0,6,..,4,3,4,4,20,31,24,3,89,0,0,0,0,4,0,0,0,0,8,18,12,18,11,29,44,55,43,4,229
80103111303,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111304,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,11,..,0,0,4,4,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,4,0,0,0,0,24
80103111305,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,..,0,0,4,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,4,3,0,0,0,0,26
80103111306,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111307,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,3,0,0,15,0,0,0,4,0,0,0,0,0,4,8,6,6,9,11,17,6,0,0,56,..,0,4,3,0,4,3,0,0,16,..,0,0,7,3,7,0,0,0,25,..,0,0,0,3,0,0,0,0,5,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,7,5,0,0,15,..,0,7,9,16,22,15,5,0,62,7,0,0,4,0,0,0,0,0,8,12,7,8,25,24,40,19,3,0,153
80103111308,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111309,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,4,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,12
80103111401,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,11,9,5,10,8,7,0,3,0,48,..,0,10,7,3,5,0,0,0,26,..,0,5,4,4,0,0,0,0,13,..,0,0,0,0,0,0,0,0,5,19,..,..,..,..,..,..,..,..,19,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,19,11,12,18,17,15,0,3,0,98
80103111501,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111502,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,5,12,11,6,7,0,60,..,0,6,4,12,7,11,3,0,50,..,0,0,3,0,0,0,0,0,3,..,0,6,0,0,0,0,0,0,7,23,..,..,..,..,..,..,..,..,23,..,8,..,..,..,..,..,..,..,8,..,3,0,0,6,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,0,0,7,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23,20,3,11,22,13,11,5,3,115
80103111503,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111504,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,4,0,8,0,0,0,0,17,..,0,0,0,8,0,0,0,0,8,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,7,4,0,0,0,24
80103111505,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8
80103111506,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,15
80103111507,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103401,..,0,0,0,0,0,0,0,0,3,..,0,3,4,6,6,7,0,3,23,0,0,0,0,0,0,0,0,0,7,50,20,35,28,37,15,17,5,3,216,..,0,25,46,34,22,8,13,3,140,..,0,11,5,3,0,4,0,0,25,..,0,8,4,9,0,3,0,0,23,87,..,..,..,..,..,..,..,..,87,..,19,..,..,..,..,..,..,..,19,..,22,9,4,4,0,0,0,0,29,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,3,..,0,5,4,11,8,9,0,3,43,0,0,0,0,0,0,0,0,0,8,88,39,65,59,59,36,25,17,3,390
80104103402,..,0,0,0,0,0,0,0,0,6,..,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,21,26,17,23,10,8,0,0,110,..,0,12,24,19,6,8,9,0,83,..,5,19,3,5,0,0,0,0,28,..,0,0,3,4,0,0,0,0,9,34,..,..,..,..,..,..,..,..,34,..,18,..,..,..,..,..,..,..,18,..,11,0,0,0,0,0,0,0,15,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,5,..,4,0,0,4,0,0,0,0,5,..,0,5,3,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,34,38,38,36,39,14,12,9,0,214
80104103403,..,0,0,0,0,0,0,0,0,0,..,0,4,0,5,5,3,5,0,19,0,0,0,0,0,0,0,0,0,0,44,31,20,33,46,29,17,4,0,231,..,0,26,50,71,29,19,5,0,204,..,0,5,10,8,4,0,0,0,40,..,0,0,0,0,0,0,0,0,3,99,..,..,..,..,..,..,..,..,99,..,46,..,..,..,..,..,..,..,46,..,13,3,0,0,0,0,0,0,21,..,0,0,0,0,3,4,0,0,12,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,4,0,5,13,3,6,0,25,0,0,0,0,0,0,0,0,0,3,100,69,40,62,92,47,28,10,0,458
80104103404,..,0,0,0,0,0,0,0,0,0,..,0,0,5,5,5,4,4,0,12,0,0,0,0,0,0,0,0,0,6,50,30,19,47,36,18,14,8,0,214,..,0,13,54,50,27,22,3,0,166,..,3,9,11,7,0,0,0,0,27,..,0,0,3,9,0,0,0,0,18,98,..,..,..,..,..,..,..,..,98,..,28,..,..,..,..,..,..,..,28,..,17,5,0,0,0,0,0,0,28,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,8,0,0,0,0,0,0,8,..,0,0,0,4,3,7,5,0,21,6,0,0,0,0,0,0,0,0,3,101,48,43,76,69,30,26,12,0,404
80104103405,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,13,0,5,0,0,0,4,0,0,0,7,65,29,25,47,44,22,7,5,0,241,..,0,27,67,64,29,3,4,0,197,..,0,9,6,8,5,0,0,0,22,..,0,0,5,10,0,0,0,0,15,132,..,..,..,..,..,..,..,..,132,..,36,..,..,..,..,..,..,..,36,..,19,6,0,0,0,0,0,0,26,..,0,3,5,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,6,3,0,0,0,0,14,0,5,0,0,0,4,0,0,0,7,135,54,42,79,82,44,9,5,0,465
80104103406,..,0,0,0,0,4,5,0,0,7,..,0,0,3,0,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,33,17,24,32,30,30,17,6,0,197,..,0,17,31,49,37,21,7,0,166,..,0,12,12,10,0,0,0,0,41,..,0,0,4,3,3,4,0,0,12,73,..,..,..,..,..,..,..,..,73,..,29,..,..,..,..,..,..,..,29,..,13,7,0,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,4,5,0,0,9,..,0,0,3,8,6,3,7,0,30,0,0,0,0,0,0,0,0,0,0,73,50,48,51,73,44,26,17,0,392
80104103407,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,31,23,16,19,27,16,6,0,0,137,..,0,16,25,45,16,8,3,0,119,..,3,5,3,6,0,0,0,0,18,..,0,0,0,6,0,0,0,0,7,61,..,..,..,..,..,..,..,..,61,..,28,..,..,..,..,..,..,..,28,..,6,4,0,0,0,0,0,0,14,..,3,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,61,44,29,34,53,26,8,6,0,265
80104103408,..,4,3,0,3,0,0,0,0,9,..,12,16,3,0,10,5,3,3,53,0,0,3,0,0,0,0,0,0,4,98,72,98,65,59,30,23,7,5,456,..,3,79,92,64,40,28,7,4,317,..,35,38,15,13,7,4,0,0,107,..,3,3,9,18,6,0,4,0,48,179,..,..,..,..,..,..,..,..,179,..,35,..,..,..,..,..,..,..,35,..,30,15,4,3,0,0,0,0,43,..,4,7,3,4,0,0,0,0,21,..,3,3,0,0,0,0,0,0,11,..,6,10,0,0,0,0,0,0,15,..,12,29,21,10,7,7,3,3,101,5,0,8,0,0,5,0,0,0,15,183,131,189,145,115,67,46,12,8,890
80104103409,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,4,7,4,0,14,6,0,0,4,0,0,0,0,0,3,38,22,20,24,16,13,10,3,0,156,..,0,19,32,29,7,10,0,0,103,..,0,16,4,5,0,0,0,0,20,..,0,0,0,3,4,0,0,0,14,70,..,..,..,..,..,..,..,..,70,..,24,..,..,..,..,..,..,..,24,..,8,3,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,0,0,0,10,..,0,0,5,0,6,4,4,0,19,6,0,0,4,0,0,0,0,0,9,74,45,38,41,43,24,18,0,0,283
80104103410,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,53,34,11,39,63,18,17,7,0,233,..,0,16,62,93,38,14,3,0,226,..,3,3,3,3,10,0,0,0,28,..,0,0,0,3,0,0,0,0,7,96,..,..,..,..,..,..,..,..,96,..,39,..,..,..,..,..,..,..,39,..,36,4,5,0,0,0,0,0,47,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,9,0,0,0,0,0,0,13,..,0,0,0,4,0,3,0,0,15,0,4,0,0,0,0,0,0,0,7,96,90,33,77,109,48,27,11,0,491
